componente,t_ini,t_fin,t_centro,bloque,n_ventana,cruza_T0,rmse,mae,r2_local,sd_obs,sd_pred,crps,cobertura,ancho,M
FPC 1,22,41,31,train,20,False,0.6812771237641754,0.567042107005586,0.04802679189454928,0.7163902072789512,0.5264032915962935,0.3879231350954629,1.0,3.2144086849316964,M=3
FPC 1,23,42,32,train,20,False,0.7120080629331058,0.5901705651950792,0.35106741036049616,0.9068246490730913,0.5550083595018361,0.40466212361225296,1.0,3.1761871387809526,M=3
FPC 1,24,43,33,train,20,False,0.7243601051860573,0.6098707575246517,0.3981673405899919,0.9579764758009311,0.6767618613117322,0.41395196938272305,1.0,3.1774625000357632,M=3
FPC 1,25,44,34,train,20,False,0.7448824234797208,0.6203446295273162,0.5656557602303556,1.1596018266995087,0.7191443369499102,0.4252615695699579,0.95,3.169640601500869,M=3
FPC 1,26,45,35,train,20,False,0.7816502704158765,0.6473435241403774,0.6486574399042917,1.3529610657965148,0.8189329567365914,0.44540061109621654,0.95,3.181512642577291,M=3
FPC 1,27,46,36,train,20,False,0.7861083336167571,0.663191883108783,0.6845067716062232,1.4359045661933303,0.8894136881904601,0.45205291443635404,0.95,3.2057263554260134,M=3
FPC 1,28,47,37,train,20,False,0.7657091274973624,0.6418856039628762,0.7166552842295936,1.4758576221298865,0.9444101310865683,0.4378536929338104,0.95,3.2150333317369224,M=3
FPC 1,29,48,38,train,20,False,0.7807473609582379,0.6698232197914133,0.7242760478699233,1.5254974107172876,0.9670385459877044,0.4493776968661708,0.95,3.2070880188047886,M=3
FPC 1,30,49,39,train,20,False,0.870186222425311,0.7541734693521012,0.6541229025698393,1.5180619586306392,0.9940990903567921,0.503346304785584,0.9,3.2181618611887104,M=3
FPC 1,31,50,40,train,20,False,0.8549127360004897,0.725854006853391,0.6546719372944254,1.4926020997293195,0.9886617453168808,0.49077408315072574,0.9,3.21271465305239,M=3
FPC 1,32,51,41,train,20,False,0.8188355922749517,0.6729348422240518,0.6517844799819379,1.4236749623129628,0.9702412716578582,0.463571760960258,0.9,3.2012784840166573,M=3
FPC 1,33,52,42,train,20,False,0.891288375361607,0.7220142517862136,0.5701853011553791,1.3948124265366604,0.9172262186818255,0.5097498487461066,0.85,3.16298839237541,M=3
FPC 1,34,53,43,train,20,False,0.8687075448604457,0.6826723324989666,0.5056525425878722,1.2676391349781646,0.8738718531149372,0.49589165444767547,0.85,3.151598970592022,M=3
FPC 1,35,54,44,train,20,False,0.8592076077333525,0.6548727832561569,0.36922705468669326,1.1099407144738762,0.7758271628838329,0.4900518189765345,0.85,3.0953856557607655,M=3
FPC 1,36,55,45,train,20,False,0.8372012830395041,0.6252930792506167,0.3616135440417536,1.0750440265343446,0.6474528115093103,0.46924910677405496,0.85,3.041130725592375,M=3
FPC 1,37,56,46,train,20,False,0.842226615416536,0.6443777658301932,0.33305592621485336,1.0580896103071038,0.6232501337043274,0.4735885667995604,0.85,3.033481036499143,M=3
FPC 1,38,57,47,train,20,False,0.8411902508602412,0.6411035159065691,0.3117325629500376,1.0402885456158735,0.6110892481583584,0.4724002189989848,0.85,3.0296183466166258,M=3
FPC 1,39,58,48,train,20,False,0.831669372267157,0.6259267406718702,0.24408696081995207,0.9814156679370287,0.5974902587416563,0.46483410269776637,0.85,3.025908419564367,M=3
FPC 1,40,59,49,train,20,False,0.8368865079692382,0.6434777789147929,0.15666514543885768,0.9349852050774542,0.5507697635941621,0.46944078405953416,0.85,3.018567819148302,M=3
FPC 1,41,60,50,train,20,False,0.8417889860710815,0.6500398196038149,0.0007648055503004514,0.8639877312342054,0.5184041390066372,0.4738216244959662,0.85,3.0133178725093606,M=3
FPC 1,42,61,51,train,20,False,0.8361107279377905,0.6320101116410208,-0.06017443458851135,0.8331310672567681,0.45703382406346615,0.4692253153339646,0.85,3.0234781673550604,M=3
FPC 1,43,62,52,train,20,False,0.799260006215261,0.5924103019962652,0.026678011001608493,0.8311856025551464,0.43910979502974623,0.4414879013618977,0.85,3.0206083067506553,M=3
FPC 1,44,63,53,train,20,False,0.7906196301592535,0.5790358485001275,0.03016274175435385,0.823675898502202,0.43775879963866465,0.4345752799153149,0.85,3.017720819637179,M=3
FPC 1,45,64,54,train,20,False,0.7322490352723834,0.5407697407205261,0.18276147707559331,0.8310412677076667,0.43360844228756024,0.4002227391794254,0.9,3.0166186287254093,M=3
FPC 1,46,65,55,train,20,False,0.741578067612208,0.5458247478358417,-0.021653362025181977,0.7527370454008065,0.44825317095593453,0.40955033305667976,0.9,2.983927397578955,M=3
FPC 1,47,66,56,train,20,False,0.7812790604331655,0.5850306487169149,-0.020907482545164946,0.7933250879819149,0.4355054687893626,0.43183161806631887,0.9,2.939084915593267,M=3
FPC 1,48,67,57,train,20,False,0.7731969740443834,0.567118129135985,-0.026430769788080344,0.7830031546087681,0.4428450439824965,0.42835054328769095,0.9,2.96233242020011,M=3
FPC 1,49,68,58,train,20,False,0.7583076063223637,0.5406725064556142,-0.06038494493228219,0.7555302077573443,0.439114063226769,0.417544609047102,0.9,2.9511727269738914,M=3
FPC 1,50,69,59,train,20,False,0.6684935364480226,0.4860081250301498,0.03191268687096427,0.6970728140397766,0.4293348069896077,0.373666452842541,0.95,2.9318463603407148,M=3
FPC 1,51,70,60,train,20,False,0.678819673086999,0.5048085187160367,-0.10523923551873549,0.662467337762869,0.376815690923207,0.38113507827103865,0.95,2.942872114032507,M=3
FPC 1,52,71,61,train,20,False,0.6910461522997261,0.5317536842334085,-0.24503761729280127,0.6354099538807307,0.3502507225633954,0.3902884331412739,0.95,2.9407123446464536,M=3
FPC 1,53,72,62,train,20,False,0.5755273514305168,0.46326954821637767,0.011442325792196728,0.5938860981696721,0.3344206848867648,0.3349016043198657,1.0,2.943922952711582,M=3
FPC 1,54,73,63,train,20,False,0.6223078490971845,0.5109115414749322,-0.10223145128249067,0.6081449104968807,0.3227355265887585,0.3594557509695887,1.0,2.9060312512516973,M=3
FPC 1,55,74,64,train,20,False,0.6346595137911734,0.5379244849635643,-0.12195711335614834,0.614739138041499,0.32792173767446475,0.36771565504289927,1.0,2.9158283424377442,M=3
FPC 1,56,75,65,train,20,False,0.6756042057467798,0.5755994689827947,-0.22327155137927912,0.6267135779148099,0.33014774152064447,0.3931413564949178,1.0,2.91392645008862,M=3
FPC 1,57,76,66,train,20,False,0.6848868207693077,0.5874933971058585,-0.3038734061734727,0.6153742121690771,0.33584833417374044,0.3992252212489713,1.0,2.9363280043751003,M=3
FPC 1,58,77,67,train,20,False,0.6929768142171814,0.6021507881548095,-0.505508334361475,0.5794491357463829,0.3236288249667649,0.4055650812619184,1.0,2.9622933951020243,M=3
FPC 1,59,78,68,train,20,False,0.6884405841194525,0.5893692799209299,-0.5587188863418804,0.5657450502560541,0.296640492685356,0.4035349992017401,1.0,2.9841314935684204,M=3
FPC 1,60,79,69,train,20,False,0.6848744819006974,0.5824601176666554,-0.4597320887970284,0.5815842070504393,0.29022315340066995,0.4009401465709629,1.0,2.9871731100231407,M=3
FPC 1,61,80,70,train,20,False,0.6694887350904469,0.5603813717174335,-0.30711506507699426,0.6007925811997196,0.29776745660955184,0.389867879408385,1.0,2.984761657491326,M=3
FPC 1,62,81,71,train,20,False,0.8639198195073307,0.6783521006443954,-0.5141860962601899,0.7203142520651857,0.30864597721687,0.48275893848397733,0.95,2.967360192015767,M=3
FPC 1,63,82,72,train,20,False,0.9205476046915729,0.7334915671749866,-0.4573418943164913,0.7823547519161825,0.3245126569707302,0.5150536452871792,0.95,3.040430935323238,M=3
FPC 1,64,83,73,train,20,False,0.941560804148947,0.7626369903708985,-0.5648080766599135,0.7722466428359093,0.37150481624941023,0.5340980717695258,0.95,3.0389343313127757,M=3
FPC 1,65,84,74,train,20,False,0.9256491915804147,0.7292535685907214,-0.7685123064000667,0.7141354306417421,0.36773709050757886,0.5189401707604603,0.95,3.0432623323798182,M=3
FPC 1,66,85,75,train,20,False,0.9171880453564909,0.7234909427750102,-0.6402139376981792,0.7347614014800987,0.31936388128013904,0.5131044746990254,0.95,3.0395497101545335,M=3
FPC 1,67,86,76,train,20,False,0.8846184040192604,0.6864973515854648,-0.6618144468494584,0.7040490270745268,0.3259767229430033,0.4892822188867413,0.95,3.059295110404492,M=3
FPC 1,68,87,77,train,20,False,0.883869560804187,0.6806337003534444,-0.666491245428988,0.7024652687968748,0.31928947147691217,0.48664015293161145,0.95,3.035408971831203,M=3
FPC 1,69,88,78,train,20,False,0.8882183373704738,0.693625297961942,-0.5997847788849746,0.7204886640596267,0.3168058104810339,0.4903607421445108,0.95,3.0266265876591207,M=3
FPC 1,70,89,79,train,20,False,0.8787150192030628,0.6741188833305735,-0.4974931324582914,0.7367223193210078,0.325174700654283,0.4812428159779829,0.95,3.0184584683179856,M=3
FPC 1,71,90,80,train,20,False,0.8810463084648498,0.677580196756242,-0.5493976200441912,0.7261987398336965,0.3337537956704177,0.4832293519598694,0.95,3.0011753752827643,M=3
FPC 1,72,91,81,train,20,False,0.8725024563589787,0.6581910055275004,-0.49474057585518527,0.7321868819688367,0.329409139196814,0.4750801219044739,0.95,3.003624183088541,M=3
FPC 1,73,92,82,train,20,False,0.8685727837772449,0.6440582899964873,-0.5085308772250892,0.7255499429087279,0.33033677840628967,0.47100083132130194,0.95,2.9977116885781294,M=3
FPC 1,74,93,83,train,20,False,0.8388000964385223,0.6079000341945445,-0.39175485322663683,0.7294832039104616,0.32673195310608055,0.44645967413284005,0.95,2.9974228921532635,M=3
FPC 1,75,94,84,train,20,False,0.8473732601235958,0.6187523349433317,-0.4467662045116618,0.7227927286329843,0.32758753022142323,0.4533508337399967,0.95,2.977459593266249,M=3
FPC 1,76,95,85,train,20,False,0.8265684775100932,0.5992736659683968,-0.3590524046319501,0.7274429419249469,0.3267250715848285,0.4376028620228696,0.95,2.985022296011448,M=3
FPC 1,77,96,86,train,20,False,0.8235293265374203,0.5951539048377865,-0.281949748964462,0.74624556979596,0.3296738005846854,0.4357265956115165,0.95,2.9647012655436993,M=3
FPC 1,78,97,87,train,20,False,0.8166182481626242,0.5800864487512118,-0.3055937198782017,0.7332519922049956,0.3528405541380337,0.4296862986588992,0.95,2.940899830684066,M=3
FPC 1,79,98,88,train,20,False,0.8233210012593223,0.5983868064023719,-0.33213889268049956,0.7318677948892093,0.3448830386840611,0.4345027828029965,0.95,2.917740869447589,M=3
FPC 1,80,99,89,train,20,False,0.8280501343816626,0.6084928381994082,-0.3300482655087451,0.7366498907158388,0.3430936958173523,0.43875078841612475,0.95,2.9154220044612886,M=3
FPC 1,81,100,90,train,20,False,0.857927258130644,0.647669737397901,-0.3027542014463398,0.7711829559951057,0.34952139143675703,0.4624424446766929,0.95,2.923007162287831,M=3
FPC 1,82,101,91,train,20,False,0.6691385535397697,0.5480879649965793,-0.12983533735614539,0.6458723217141816,0.36356648370254097,0.37465002898683075,1.0,2.9592294968664645,M=3
FPC 1,83,102,92,train,20,False,0.5989413010852418,0.5052745397912872,0.03550331536781259,0.625708550044035,0.3513011657705396,0.3482237022175966,1.0,2.906962050125003,M=3
FPC 1,84,103,93,train,20,False,0.559399829187084,0.462331225281768,0.1591124977885976,0.625880726335572,0.32686778659371835,0.32712580113369494,1.0,2.9266352377831937,M=3
FPC 1,85,104,94,train,20,False,0.5640257444457811,0.47382444776083854,0.14599686013945967,0.6261918213883125,0.32709455560400624,0.3301597102008084,1.0,2.9275178779661655,M=3
FPC 1,86,105,95,train,20,False,0.49902271183785396,0.43625023057296114,0.2528657940014092,0.5923238218013296,0.3291692065372578,0.3005149672453199,1.0,2.935291706994176,M=3
FPC 1,87,106,96,train,20,False,0.49533154929272066,0.431345835006418,0.23282281922694026,0.5802115229439199,0.3209044776223488,0.2978321462947424,1.0,2.9166966105997565,M=3
FPC 1,88,107,97,train,20,False,0.49555611285306306,0.4329318484588143,0.23399880250449268,0.5809199760017106,0.31668084070044644,0.29717941007754084,1.0,2.9072166175395253,M=3
FPC 1,89,108,98,train,20,False,0.49018410451188704,0.4253905923193739,0.23308987914065693,0.5742819769986094,0.3172325543873649,0.2942617977525554,1.0,2.9095176680386072,M=3
FPC 1,90,109,99,train,20,False,0.48776638620785084,0.41812361053708413,0.20396317701436895,0.5608974771962357,0.31332808154440256,0.2929673236542661,1.0,2.908452848345042,M=3
FPC 1,91,110,100,train,20,False,0.4925784243827369,0.42168222058167065,0.3161445945251784,0.6111269563128017,0.3041931039137294,0.2949590562484971,1.0,2.9080758312344552,M=3
FPC 1,92,111,101,train,20,False,0.5137964463170196,0.44612194083996715,0.2516798656311615,0.6093763262111482,0.34077118269389844,0.3064475595946339,1.0,2.908437922298908,M=3
FPC 1,93,112,102,train,20,False,0.5541822350913873,0.4877965053710172,0.1848859015778911,0.6297694580417892,0.34017130768159975,0.3283457300421288,1.0,2.9088154280185696,M=3
FPC 1,94,113,103,train,20,False,0.648161302213785,0.5478075466538453,0.0730648957740132,0.6907114109362796,0.34985840740370605,0.3718538492170222,1.0,2.9310024709254505,M=3
FPC 1,95,114,104,train,20,False,0.6506963302772023,0.5498777350891091,0.3108556530068074,0.8041951614918824,0.4012268116893333,0.3726580338451871,1.0,2.9360634930431844,M=3
FPC 1,96,115,105,train,20,False,0.6338493865470018,0.5267536185427548,0.39814265715357877,0.8382575814162542,0.4968170775081678,0.36188199155258155,1.0,2.9392501859366895,M=3
FPC 1,97,116,106,train,20,False,0.6331100130198595,0.5259158282863546,0.3592410961827479,0.8114654896469334,0.5225395151911084,0.36172632905328095,1.0,2.941884780079127,M=3
FPC 1,98,117,107,train,20,False,0.6390447986537243,0.5371053246067994,0.3605193037836325,0.8198903637987978,0.5044730711052019,0.36538553402727525,1.0,2.93817799910903,M=3
FPC 1,99,118,108,train,20,False,0.6373776697070878,0.5347933742162198,0.40779689889124415,0.8497666892116207,0.5099440577621642,0.3638647118136972,1.0,2.9396961240470416,M=3
FPC 1,100,119,109,train,20,False,0.6373960978676327,0.5348174593122802,0.3972420412113049,0.8423180766462466,0.5277906924173451,0.36409079030314123,1.0,2.943206580728293,M=3
FPC 1,101,120,110,train,20,False,0.6298302628956938,0.529955741206283,0.35989796119577677,0.8076758854325509,0.5210880252977746,0.36099100277939666,1.0,2.936211962476373,M=3
FPC 1,102,121,111,train,20,False,0.647937778677627,0.5481989463283555,0.34773795031728716,0.8231148644588501,0.5130652247699766,0.37057258912765895,1.0,2.915916086435318,M=3
FPC 1,103,122,112,train,20,False,0.6506741412523934,0.5509784083131091,0.2793735109100739,0.7864056660067785,0.5165229887851878,0.37305131583907947,1.0,2.924885722920299,M=3
FPC 1,104,123,113,train,20,False,0.6686371861664764,0.5805980190003388,0.25291337068840103,0.7936759885308755,0.499845339236075,0.3837721891090556,1.0,2.8991625216603283,M=3
FPC 1,105,124,114,train,20,False,0.6807779717041949,0.5968620374439498,0.26580392111242934,0.8151502415732669,0.5036539794283384,0.39188372366645774,1.0,2.9028925506770618,M=3
FPC 1,106,125,115,train,20,False,0.6965009452864961,0.6123576112065043,0.1933154156910032,0.7956242813064918,0.5115368940746133,0.4019610217410808,1.0,2.91622530348599,M=3
FPC 1,107,126,116,train,20,False,0.7107383521366116,0.6316822901195431,0.1321753874896623,0.7827660240610189,0.49968427859574754,0.4120165187891206,1.0,2.9013489861041313,M=3
FPC 1,108,127,117,train,20,False,0.7495972121188013,0.6808218786314335,0.1498906417147784,0.834120435857674,0.4937181246514007,0.4384199048421902,1.0,2.8925835725665094,M=3
FPC 1,109,128,118,train,20,False,0.7510397132199494,0.6843072473326006,0.19497474858271946,0.8588085270035388,0.5095951338215081,0.44111749226870184,1.0,2.921962567642331,M=3
FPC 1,110,129,119,train,20,False,0.7557203230699757,0.699116838428637,0.18379756119856727,0.8582234063089668,0.5233702921507171,0.4460114487397574,1.0,2.9413881666213277,M=3
FPC 1,111,130,120,train,20,False,0.7630293521463534,0.7063208122831311,0.16232392888174385,0.8553451303663128,0.5238925715206594,0.4513973445595544,1.0,2.940817599669099,M=3
FPC 1,112,131,121,train,20,False,0.7566093591008418,0.6981900135832084,0.17885720951630246,0.8566443688223183,0.5220642663975554,0.4465880791860089,1.0,2.9530321040004495,M=3
FPC 1,113,132,122,train,20,False,0.728005413848831,0.6591361264925574,0.19509436944970548,0.8325308271270843,0.5216543623973955,0.4249743851441572,1.0,2.951131833866239,M=3
FPC 1,114,133,123,train,20,False,0.6570040025939557,0.6140604911531612,0.3154769245548721,0.8147271073842945,0.5085530713743105,0.38915364754516035,1.0,2.928851789832115,M=3
FPC 1,115,134,124,train,20,False,0.6312382228461166,0.5754585446570147,0.2192464477072562,0.7329502568896141,0.4934152019977769,0.3726612646043652,1.0,2.9278893550485376,M=3
FPC 1,116,135,125,train,20,False,0.6421611181993616,0.5925295388869658,0.0705875346281788,0.683404693412701,0.4166620494322407,0.37989789685259956,1.0,2.9195596881955863,M=3
FPC 1,117,136,126,train,20,False,0.6453794071960711,0.5960648643051508,0.0976323713837095,0.6970461737468465,0.3780780514123315,0.38154071669392187,1.0,2.9154436103254557,M=3
FPC 1,118,137,127,train,20,False,0.6390490591835222,0.5835037176257203,0.07065913611543606,0.680118957161636,0.387604822857065,0.37744538059419047,1.0,2.918800175860524,M=3
FPC 1,119,138,128,train,20,False,0.6403532441688013,0.5853356720392474,-0.06555688881327026,0.6364576206333634,0.375578684828413,0.37827123805273233,1.0,2.9159267050772906,M=3
FPC 1,120,139,129,train,20,False,0.6490938912636564,0.5949792399609664,-0.06295294566979792,0.6459348244257884,0.3431981953957528,0.3838630604040487,1.0,2.914840502440929,M=3
FPC 1,121,140,130,train,20,False,0.6322778425078165,0.5815672309577289,0.03362580739495613,0.6598929648311409,0.3494626822008618,0.37313669425662244,1.0,2.9311487449705598,M=3
FPC 1,122,141,131,train,20,False,0.6053663589732958,0.5420041584569962,0.012271053438323465,0.6249389445243958,0.35376684940997827,0.3588559365353953,1.0,2.941080135852098,M=3
FPC 1,123,142,132,train,20,False,0.5887450064907096,0.5196043781731918,0.05093380152964877,0.6200363927700168,0.34212744499523146,0.34833011557346255,1.0,2.917038025557995,M=3
FPC 1,124,143,133,train,20,False,0.5837173467852865,0.5150767394295712,0.09722754834053282,0.630306300212671,0.34149750254777844,0.3453312158627619,1.0,2.9244524866342543,M=3
FPC 1,125,144,134,train,20,False,0.5645557757040638,0.48488321716969374,0.09810947959739602,0.6099133523088119,0.34582622469975915,0.33504385915788426,1.0,2.935015736222267,M=3
FPC 1,126,145,135,train,20,False,0.5313397244224174,0.4435937933649522,0.14727906100506039,0.5903465367583329,0.33685399771460867,0.3170134010449982,1.0,2.9160996782034636,M=3
FPC 1,127,146,136,train,20,False,0.5081000484168852,0.41564444781901927,0.2309144476539563,0.5944291618601981,0.3252619516059173,0.30407230227613447,1.0,2.914841828048229,M=3
FPC 1,128,147,137,train,20,False,0.5051428572123415,0.41422383075540753,0.29004727678839914,0.6150886299287391,0.3257726770623255,0.3029665972749497,1.0,2.9115446975827215,M=3
FPC 1,129,148,138,train,20,False,0.5006066473499224,0.4053281896952205,0.2998784681180007,0.613829974856972,0.3673240578914042,0.29917357443400905,1.0,2.8846224204450848,M=3
FPC 1,130,149,139,train,20,False,0.5257793789519193,0.42681911247891324,0.2354160834546214,0.6169204509510563,0.37093556263372296,0.3115459409000132,1.0,2.868258907720447,M=3
FPC 1,131,150,140,train,20,False,0.4913232433593326,0.3894059406078051,0.27510536210127123,0.5920631941267924,0.37379461188676366,0.2936758302005846,1.0,2.8707011795043944,M=3
FPC 1,132,151,141,train,20,False,0.5307906410985419,0.41533417766608016,0.28179700290372534,0.6425957480520286,0.36289743900059324,0.3117178295698648,1.0,2.8562344337254766,M=3
FPC 1,133,152,142,train,20,False,0.5311468921437924,0.41648314356985805,0.29503357277143205,0.6490357580573552,0.38159733300873655,0.3140304488862318,1.0,2.887063484862447,M=3
FPC 1,134,153,143,train,20,False,0.511505350359762,0.3849241289506479,0.2563785982494249,0.6085726600776669,0.3866560560331718,0.3037460893095283,1.0,2.8992312353104355,M=3
FPC 1,135,154,144,train,20,False,0.5515159573239802,0.42889579705883457,0.12533446084407818,0.6050277188147258,0.3592230576637592,0.32473391997074236,1.0,2.897657451108098,M=3
FPC 1,136,155,145,train,20,False,0.5442354071525602,0.42088619744901673,0.1508443005159943,0.6059423764107992,0.34855026823004953,0.3216362842595735,1.0,2.922184930443764,M=3
FPC 1,137,156,146,train,20,False,0.5282094671909356,0.40011095608109165,0.10048587231773198,0.5714001944922646,0.34885588220123515,0.3124784523360401,1.0,2.9215760783851144,M=3
FPC 1,138,157,147,train,20,False,0.6217025303714987,0.46419196947585883,0.11269185541250393,0.6771479973325643,0.3272564314379222,0.3577957446332767,0.95,2.9185508917272087,M=3
FPC 1,139,158,148,train,20,False,0.6206529794885117,0.46277325603115393,0.18344143486829767,0.7046823153911684,0.41649752692144487,0.35769910525346593,0.95,2.926979699060321,M=3
FPC 1,140,159,149,train,20,False,0.6053514054970482,0.44358992630751015,0.25580618501922125,0.7199506436477768,0.4316080251686048,0.34755696590746915,0.95,2.9262318395078184,M=3
FPC 1,141,160,150,train,20,False,0.6309993299672858,0.4621405883476692,0.31526217335114726,0.782356932847338,0.4426747752796998,0.3618654237972917,0.95,2.9135127946734434,M=3
FPC 1,142,161,151,train,20,False,0.6576478889816542,0.5023318162070816,0.24999324356226282,0.7791104686648269,0.5068524754076296,0.37819782246910655,0.95,2.8961099751293657,M=3
FPC 1,143,162,152,train,20,False,0.6563513598444056,0.4972758031427971,0.24317114023766329,0.7740619942304934,0.5025619384875305,0.3769383104307329,0.95,2.890192170739174,M=3
FPC 1,144,163,153,train,20,False,0.6645783918484789,0.5052079514986079,0.21933902409326556,0.7717083133156879,0.4971748005402326,0.3823770478138603,0.95,2.883693379461765,M=3
FPC 1,145,164,154,train,20,False,0.690034772658193,0.5437270007550681,0.14233960722785743,0.7644542449259915,0.5014724064055918,0.39921881058900643,0.95,2.87195579610765,M=3
FPC 1,146,165,155,train,20,False,0.6955368843690767,0.5619049824737343,0.14622387534901427,0.7723005782969055,0.49648359057763214,0.4034526390106688,0.95,2.8696705164015297,M=3
FPC 1,147,166,156,train,20,False,0.6948358427331526,0.5573578538519302,0.16116852138953908,0.7783645546013814,0.5013411783301243,0.40326672961366505,0.95,2.8750480727851393,M=3
FPC 1,148,167,157,train,20,False,0.6797845981999588,0.5462228292037129,0.1491818307796584,0.7561207215676109,0.5062025860727353,0.3944086585808906,0.95,2.8783109081536535,M=3
FPC 1,149,168,158,train,20,False,0.6791095210921663,0.5427737811733111,0.14470198196981732,0.7533890154769637,0.4883214835635934,0.3936149006521978,0.95,2.8737393860518936,M=3
FPC 1,150,169,159,train,20,False,0.6610678807469603,0.523321685619195,0.2081847857500284,0.7622059468738324,0.4864380669226098,0.3810326909939931,0.95,2.8741045802831655,M=3
FPC 1,151,170,160,train,20,False,0.6628692904075373,0.5305034372889639,0.21811229920369868,0.76911964776271,0.49057332603173825,0.38213967098983004,0.95,2.8754809201508764,M=3
FPC 1,152,171,161,train,20,False,0.6217945746131883,0.4857924868408651,0.15570836465800475,0.6942867584449867,0.49316513958740466,0.3571130787035244,0.95,2.87788022145629,M=3
FPC 1,153,172,162,train,20,False,0.6305203342605529,0.5019646895944333,0.049944881935105934,0.6636863620756401,0.46207290101631016,0.3612975863306251,0.95,2.8500775252282624,M=3
FPC 1,154,173,163,train,20,False,0.6417250675388406,0.5282224009516244,-0.04625817069887517,0.6436766728914947,0.44718217594053283,0.3685261727191038,0.95,2.838944903314114,M=3
FPC 1,155,174,164,train,20,False,0.6118565224926867,0.4981576434215743,-0.3466214983817515,0.5409598333417461,0.4330441003767419,0.35025616107363067,0.95,2.8369320373237135,M=3
FPC 1,156,175,165,train,20,False,0.6178131787749018,0.5055968780602755,-0.3809901806762874,0.5393864970861291,0.39097809913788334,0.352534530648535,0.95,2.813096429482102,M=3
FPC 1,157,176,166,train,20,False,0.6655782021570412,0.5516144487280086,-0.33975481761588777,0.5899627942716995,0.3901189235153557,0.381072244037837,0.95,2.817074719518423,M=3
