g_0001,g_0002,g_0003,g_0004,g_0005,g_0006,g_0007,g_0008,g_0009,g_0010,g_0011,g_0012,g_0013,g_0014,g_0015,g_0016,g_0017,g_0018,g_0019,g_0020,g_0021,g_0022,g_0023,g_0024,g_0025,g_0026,g_0027,g_0028,g_0029,g_0030,g_0031,g_0032,g_0033,g_0034,g_0035,g_0036,g_0037,g_0038,g_0039,g_0040,g_0041,g_0042,g_0043,g_0044,g_0045,g_0046,g_0047,g_0048,g_0049,g_0050,g_0051,g_0052,g_0053,g_0054,g_0055,g_0056,g_0057,g_0058,g_0059,g_0060,g_0061,g_0062,g_0063,g_0064,g_0065,g_0066,g_0067,g_0068,g_0069,g_0070,g_0071,g_0072,g_0073,g_0074,g_0075,g_0076,g_0077,g_0078,g_0079,g_0080,g_0081,g_0082,g_0083,g_0084,g_0085,g_0086,g_0087,g_0088,g_0089,g_0090,g_0091,g_0092,g_0093,g_0094,g_0095,g_0096,g_0097,g_0098,g_0099,g_0100
-0.6574854035916435,-0.6937011518093654,-0.7667230786437922,-0.8401205937077383,-0.8729029842055236,-0.8545112103741875,-0.818591784088976,-0.8100978820437444,-0.8367797842330813,-0.8614671455279642,-0.8479797721536454,-0.8037426725102356,-0.7662787233742212,-0.7609271850034907,-0.7818457190729717,-0.8030852929647772,-0.8003707972019805,-0.7713370312745168,-0.7405859848899822,-0.7373280186167157,-0.7624189647859818,-0.7802631659936865,-0.7489601812450577,-0.6669041073433347,-0.5881319932730975,-0.5823571032073135,-0.6771499928349388,-0.8365502916373692,-0.985166700761033,-1.05129389382793,-1.0012470534227051,-0.8513102419933739,-0.6557423861353557,-0.4812907025701353,-0.3846702969158354,-0.3975666843007945,-0.5118390966211013,-0.6783987520810132,-0.8368453655126576,-0.944749935088742,-0.9757308277052434,-0.9143213391357494,-0.775314295790179,-0.6149361552639293,-0.49813956217694283,-0.4545493830721378,-0.47187462263397034,-0.5236329462376823,-0.593101600204705,-0.6716910716196443,-0.7461247386130735,-0.7991796815426538,-0.8234843523759915,-0.824919295282378,-0.805866867342223,-0.753915461693503,-0.6637137404062816,-0.5684209862782672,-0.5321643862118092,-0.6006951769133883,-0.7622990710090553,-0.9536720231216457,-1.0947850236504963,-1.1275165930789044,-1.0436317152966244,-0.8871244825120937,-0.727367868040014,-0.6204397952375744,-0.5826485694146756,-0.5917554569093468,-0.6164629493034129,-0.6433747002153873,-0.6730758417236185,-0.7037449561805789,-0.7288931492362916,-0.7424768334874308,-0.7396977933270296,-0.7214793201635024,-0.7026054028369431,-0.7033684230096998,-0.7306808090281866,-0.7766006397270875,-0.8322542457242323,-0.8897644047348773,-0.9311425993914287,-0.9306105568412815,-0.8754524189317789,-0.781691980213198,-0.6883984213156674,-0.6335221007214299,-0.6301485254689123,-0.6613675553837347,-0.6905428916781058,-0.6795791091418186,-0.6158010299225127,-0.5305001395476795,-0.48305754310611454,-0.5121053716803959,-0.5957973674818484,-0.6662924247442059
-0.9818798074428428,-0.9850795107481937,-0.9895662509598113,-0.9889895971690887,-0.9646937936067445,-0.8948444157163806,-0.7878086750752287,-0.6912341215661884,-0.6526942434523715,-0.6767027559196069,-0.7258028461828941,-0.7554080722814441,-0.7433256017948676,-0.6945166852602822,-0.6257854538737627,-0.5482564108450023,-0.4685014547995958,-0.4047863312048805,-0.3895780289563189,-0.44458022327893615,-0.556143335248944,-0.680143100781806,-0.7683121598239636,-0.7931347179836784,-0.7578594153987858,-0.6867100845138867,-0.6083332076668467,-0.5460598519984681,-0.5121805218585164,-0.504062314064146,-0.5103034798699737,-0.5239288794963854,-0.5495647781589367,-0.6008879091746483,-0.6909569104006427,-0.8181144427818522,-0.9590910502552048,-1.0805632660520486,-1.1560502945505,-1.1727700906058574,-1.136426573927477,-1.068628638490303,-0.9867330287310843,-0.8920448884651319,-0.789597487109105,-0.7063311668349463,-0.6659378764534372,-0.6504441174430954,-0.6153741683468672,-0.5479762928083668,-0.4891984979090845,-0.489627986439604,-0.5551418919031662,-0.6411771998416705,-0.6966390833482181,-0.7076753231065894,-0.6962584707691647,-0.6902750441167984,-0.7060411958710957,-0.7480821711365404,-0.8097843311896703,-0.8751355620367295,-0.9277217855948592,-0.9586584512374001,-0.9643817450920461,-0.9421957764921554,-0.8922132553356937,-0.8205519978500511,-0.7397389435016734,-0.6675060499880922,-0.6244896001284136,-0.628157922618803,-0.6826426000641617,-0.7714870747003533,-0.8633890707154229,-0.9287102167815917,-0.9520788549631595,-0.9321639595641882,-0.8760608592920025,-0.7956287718313839,-0.7064042551673556,-0.6288990450822628,-0.5871745669371916,-0.596364446405456,-0.6486443903332436,-0.7157712691868968,-0.7661942978199451,-0.7803525856550585,-0.7562305388203409,-0.705886810970733,-0.6490034928683576,-0.6090626716274632,-0.6059388790850159,-0.6393309717398663,-0.6843163334578886,-0.7135268414352822,-0.7209467159934838,-0.7189816916372207,-0.7195897415712088,-0.7267458940776331
-0.4736646733426117,-0.5712423302945755,-0.7200352003271592,-0.8622450594530232,-0.9625857212201481,-1.0180934070529581,-1.0432522748174302,-1.0482994655843496,-1.0266852854342599,-0.9673693492239545,-0.8835492195832835,-0.8138345290047829,-0.7858310655593848,-0.7946901881514143,-0.8201731468307174,-0.844661177407689,-0.8489340116558174,-0.8117727040295785,-0.7313971719624438,-0.6406068094443862,-0.5891506144699307,-0.6105735226185413,-0.7006406775894004,-0.8209033544706147,-0.9231836477184272,-0.9725543993281741,-0.9488642164981469,-0.8433544113611757,-0.6730881600444406,-0.49411097225958756,-0.3767504879280076,-0.35612358193320476,-0.4156883390992906,-0.5212921975994251,-0.6541193190664217,-0.7995868109025365,-0.9232500050217913,-0.9896765287502376,-1.0033605194343669,-1.0039033136410065,-1.0172093652761685,-1.0229206351510645,-0.9753754450017676,-0.8585456517299337,-0.7157080344119978,-0.6169204564142247,-0.597370268248745,-0.6339130459689702,-0.6785075830825831,-0.6983772746548134,-0.683918845919848,-0.6378781862707236,-0.569541762233103,-0.4961451861968772,-0.44069904488861256,-0.42345410078331713,-0.45393453563802677,-0.5234219293363,-0.6036387300415942,-0.6629313559013599,-0.6892531888808562,-0.6942954245037344,-0.693828034274083,-0.6857630411830694,-0.6536057407526025,-0.5953692414104703,-0.5388641067071741,-0.5198527229528194,-0.5501867024766346,-0.6103968457500538,-0.669387061609265,-0.7064584153180002,-0.718481979769341,-0.7148497551332084,-0.7071936940072017,-0.6994242242815951,-0.6856110384532621,-0.6583036161037111,-0.621289059211774,-0.5921674352553945,-0.585205021796341,-0.5947199840993159,-0.6073858723429948,-0.629098007518049,-0.6806667118742743,-0.766337564899015,-0.8624424848760506,-0.9342794979062099,-0.9531739430909514,-0.9070288353654219,-0.8109531778048743,-0.7048775978808339,-0.627902167001355,-0.5949634599098693,-0.6026971475051144,-0.6450898404680075,-0.7143948437978934,-0.7963722947314129,-0.8709095526480334,-0.9180681832372459
-0.5834869160514659,-0.6868233512889946,-0.8033145358448268,-0.852010549908025,-0.8071764411523306,-0.682803030207681,-0.5112934737978058,-0.3456011079127457,-0.25146660033174423,-0.2735004792587195,-0.40057688388938506,-0.5690861777400866,-0.708121329810817,-0.7850303924641773,-0.8120730481428424,-0.8130546227065346,-0.7931532212975293,-0.7514236353705386,-0.7100721501577744,-0.7025881761339613,-0.7317052095857305,-0.764121764618812,-0.7704600516855435,-0.7557700126774733,-0.744961665457383,-0.7514399352677581,-0.7699947333298979,-0.7896221102186755,-0.7982920866022459,-0.78141133324381,-0.735028185873247,-0.6840778815795862,-0.6725180339666526,-0.7304209903745744,-0.8499409227177311,-0.9858396496177054,-1.0823357470565693,-1.1111761400869942,-1.0812437378216084,-1.0128200844376372,-0.9194134215714362,-0.8147369378125087,-0.7228573006794599,-0.6736790095632629,-0.6846941709471002,-0.7425929996892026,-0.8050479815975918,-0.8327256274907678,-0.8213280784488347,-0.7941220035138687,-0.7706447712515229,-0.7560937204965525,-0.7493916754963504,-0.7431040703342207,-0.719673225952072,-0.6622552388296745,-0.5719770475615914,-0.47081422075308627,-0.3884299069329591,-0.34767193414132624,-0.3601555787990603,-0.4269345529112872,-0.535754637075141,-0.6606475541895104,-0.7700403284774344,-0.8368790645460933,-0.8491562080622299,-0.8196927416633545,-0.7792552213878641,-0.7472603979434016,-0.7139122077243217,-0.6610222114988572,-0.5949147726722769,-0.5519269433729768,-0.5670399438857319,-0.6354507495905398,-0.7110392049512114,-0.743473707218906,-0.7135784483146542,-0.6390598688400235,-0.5572387571184918,-0.5087525025847135,-0.5245141730733714,-0.600266155936136,-0.6880023740281374,-0.7412955955091154,-0.7640553405098445,-0.7908149549260145,-0.8319535582745418,-0.865769554142509,-0.87912610546686,-0.8904977349823979,-0.921015770550815,-0.9569186573605492,-0.962035423552966,-0.9231517342164509,-0.8643468962142994,-0.8167365271044335,-0.7904215823157419,-0.7806526769247785
-0.7905261780430105,-0.6779970224103953,-0.4941233381780612,-0.30909930380530454,-0.20068701947456394,-0.20079277816405344,-0.2717465825338149,-0.3473462144620242,-0.39323928910036443,-0.41333556036421665,-0.4167982146628057,-0.41360809279280686,-0.43445369587469135,-0.5165856268570277,-0.6575184398827219,-0.8012003763383744,-0.8844981776829821,-0.8937955987367041,-0.8696600138439877,-0.8583369756749136,-0.8679450816831542,-0.8692426456400527,-0.8281912855023997,-0.740050988136916,-0.6364034003640743,-0.5582118378589163,-0.5271094904306479,-0.5423324075968147,-0.5917461661456,-0.6546003237901402,-0.7010852704588637,-0.7076284433930488,-0.677606201898187,-0.6361517371436256,-0.6011560600121117,-0.5672202338966361,-0.5219032811812697,-0.47272909890661274,-0.45052709844819677,-0.48234906666627186,-0.561399756232908,-0.6436988798627614,-0.677329904156827,-0.6398659176878578,-0.5550450188739473,-0.4784727913317484,-0.46168097781250655,-0.5136404259179149,-0.5892550543200795,-0.6235309074018078,-0.5880303947125592,-0.5164365318360522,-0.47387540899050135,-0.4997562744594532,-0.5772457508982812,-0.6571833989091965,-0.7043583328753554,-0.7140432859196458,-0.6959605219000637,-0.6590677176482027,-0.6112678700118961,-0.5641749791728234,-0.5300688222057726,-0.5105635186987257,-0.4940505431532573,-0.4692358887739917,-0.43392853767055345,-0.3914105485644717,-0.3516174336718434,-0.33456303919032937,-0.362174171834221,-0.4465643229993235,-0.5853316280751614,-0.754277333181603,-0.9027991818600635,-0.9755910923583824,-0.9505594955129537,-0.8500014466810485,-0.7159770153043733,-0.58437508978483,-0.4759937474890815,-0.3974094889070034,-0.3475048111376886,-0.32781004322571927,-0.34649091215332456,-0.41018786984365074,-0.5136953274180293,-0.6369800421777345,-0.7519134162561233,-0.8353892788349359,-0.8800653263002424,-0.8942643888836167,-0.8925069592272835,-0.8846835532934679,-0.8702824967235525,-0.8413218033132126,-0.7950151376415191,-0.7433697071943669,-0.7035716425797,-0.6811836958698024
-0.3663223977831089,-0.37425060069357513,-0.42644910989136064,-0.5155674091270412,-0.594737174369754,-0.6115297779669785,-0.5561746677801868,-0.4656640970914308,-0.3892635352111296,-0.361529306546525,-0.39110702229894445,-0.4493368570966916,-0.4813676950454651,-0.45628484384348783,-0.4033460255584005,-0.38075852561058454,-0.41245718874969994,-0.47255436863592665,-0.5295690184045327,-0.5834013245073713,-0.6462014299422051,-0.7082991605761634,-0.745321754469063,-0.7535540269549185,-0.7602245612682511,-0.7913980555560503,-0.8353533119030017,-0.8420876284886715,-0.7672632258491534,-0.6214502382297974,-0.4636830219927127,-0.34565067879769523,-0.279735528746384,-0.25903685558666023,-0.27922062782493595,-0.3322384522286797,-0.4008076589669823,-0.4747910229687098,-0.5593977404229283,-0.6543154286198586,-0.7360476284484962,-0.7719461990232122,-0.7535206558191054,-0.7064743389341889,-0.6549408449582393,-0.5891766353852311,-0.4974112648480224,-0.4147543981981055,-0.3962847068300484,-0.44565790074603673,-0.5070745040465542,-0.5284850157224285,-0.5059872513375241,-0.4678060913689105,-0.4367153812889126,-0.4181727869436808,-0.41232054919124655,-0.4192567322029581,-0.4376211961365326,-0.4722965919885307,-0.5345770196557991,-0.617974571444831,-0.6832277437636595,-0.6893349865897488,-0.6333118072839496,-0.5406695289308598,-0.4312811236144344,-0.3202084428563623,-0.2424935489834864,-0.24598312055579324,-0.35105699174619626,-0.5328130139328927,-0.7399325795705015,-0.9213028415629589,-1.0425289377413807,-1.0833357957260883,-1.0218910203141314,-0.8430326834692891,-0.5801176458110068,-0.3354353962918507,-0.22540170459676104,-0.2920790487057063,-0.47215619303899853,-0.6511680824166857,-0.7444881290710404,-0.735164312855501,-0.6647513569051482,-0.5989729522868862,-0.5811286081404635,-0.5997660533560178,-0.601028249540461,-0.543404726926801,-0.44907978442625107,-0.39254311201067893,-0.42741224104012876,-0.5360012997364633,-0.6559107698195208,-0.7396098353597872,-0.779210766070763,-0.7891301105479742
-0.7977934023707773,-0.8036465785449394,-0.8304273442232128,-0.8640299312863378,-0.8751123166271969,-0.8516289925844206,-0.8127203527322454,-0.7856394085894909,-0.7736970104648498,-0.7495358541479971,-0.6882278432848833,-0.6056500362673749,-0.5468256817042624,-0.5341468922330299,-0.5406452537601754,-0.5193379157492288,-0.4530392061135618,-0.371937205053248,-0.3277431815351722,-0.35425629796373115,-0.4492740505957083,-0.5794960946504808,-0.693961558014376,-0.7472260755587435,-0.7273127776882226,-0.6634768839314523,-0.6030521080695325,-0.57948776606132,-0.5961829575779228,-0.6328502172844578,-0.6625740324425318,-0.665639841367765,-0.6374696429094243,-0.5906287155856115,-0.5477756227426176,-0.5258067646456903,-0.5237714949174439,-0.5281165795254219,-0.5291623983027266,-0.5286649529382397,-0.5331197251719523,-0.5432160522201134,-0.5490047552756144,-0.5353259621844059,-0.49324367126707547,-0.4274181116525498,-0.35475568960198756,-0.299359670898545,-0.2849438030417791,-0.32309574076282144,-0.40228145443897434,-0.48928131800870406,-0.5482558934604117,-0.5658230682608271,-0.5579858769657058,-0.5435069632661595,-0.5181242565998257,-0.4723962945544907,-0.42331192152481334,-0.3992635237373188,-0.3974424273021645,-0.3864580875054523,-0.3537578885337256,-0.3223444474995153,-0.31492346549343797,-0.3311431583052923,-0.36811551220531274,-0.4387341776387347,-0.5574943401361644,-0.7136996754886836,-0.8658120957650156,-0.9631965119307574,-0.9735425116901024,-0.9017462979209386,-0.7905378261590363,-0.6890524490380561,-0.6150774170308051,-0.5575933362542906,-0.5159994839186562,-0.5202027218333483,-0.5977024499185393,-0.7283936120271374,-0.851416579302336,-0.9190017261045956,-0.9260463737857018,-0.8900244870532333,-0.8290572752712276,-0.7614255431795766,-0.7043360264991848,-0.663565503606055,-0.6326797817408063,-0.6087859309490139,-0.6053190592373356,-0.6396571015824537,-0.7043227574417239,-0.755865508984263,-0.7389661804264903,-0.6314400499189369,-0.4761084836745497,-0.3644554124588486
-0.786109501763994,-0.7767016350316992,-0.7770002109181865,-0.8184876216473455,-0.9010713103809966,-0.9900062470877797,-1.0383509870726153,-1.01381558785744,-0.9211582577278521,-0.8075412166404133,-0.7355292511462174,-0.7342936629183744,-0.7786236375850255,-0.8201388860721415,-0.8314639683004629,-0.8155663877735967,-0.7814977446292374,-0.7289855402171574,-0.6643619577269535,-0.6178432814672989,-0.6237191184610603,-0.6800603510755691,-0.7392323144230732,-0.7461814215576976,-0.6869736511798449,-0.5976558662971124,-0.52753623735546,-0.49727042813720723,-0.4929776920363311,-0.4934378606874374,-0.49215309787447775,-0.4932349955814585,-0.4957533625700272,-0.4879775266146381,-0.45838366955996,-0.4118753029183844,-0.368653771784718,-0.34334624306309613,-0.3323151944408361,-0.32607953457027433,-0.32571796247098783,-0.3400412149664449,-0.36898004729862127,-0.3964349727688274,-0.4001655963755861,-0.3673949769881492,-0.3049069570099546,-0.23727143507707235,-0.1915166114784439,-0.17987664839382508,-0.19438132778321396,-0.21255498011253188,-0.21018589171224167,-0.18261585371691605,-0.15735917516449344,-0.17246881532495117,-0.23964511924829268,-0.3382667763637044,-0.44173272339547365,-0.5339428928531538,-0.5945236680846843,-0.5855379862635136,-0.47800684071846683,-0.3004903657934058,-0.1427435891627949,-0.0916998720872654,-0.16418816840255168,-0.30612961230882546,-0.4480560853590138,-0.5515520622955606,-0.605664784679167,-0.6038535026084522,-0.5461649136606738,-0.45968968757894585,-0.3990955916752172,-0.41123103558723695,-0.4941654937103819,-0.5943823305892147,-0.648658369427131,-0.6324576932115035,-0.5703573137893317,-0.5050740230399932,-0.4642047191302322,-0.4541265717202283,-0.4713148928897876,-0.5087725535859446,-0.5559205707406755,-0.6039068692510624,-0.6523263587909521,-0.7029604161553834,-0.7438433112802751,-0.7496797643829081,-0.7103825429059357,-0.6525735605672837,-0.6161020596712065,-0.6127009910533234,-0.6218997232728719,-0.6211240812281718,-0.6074604691148252,-0.59365391275917
-0.609483606600605,-0.6338317327403004,-0.6476470433768954,-0.64420315729021,-0.6349230254809098,-0.6326830983934824,-0.6384357165807871,-0.6485598969123447,-0.6644154546021074,-0.6830230039593759,-0.6861993878826231,-0.6559020768804458,-0.6004864269078012,-0.556046654522531,-0.5573519935247739,-0.6071184017853927,-0.6746506159747915,-0.7226297739303782,-0.731986066838287,-0.7033973205658149,-0.6494959192228988,-0.5951839512391519,-0.5699913241228065,-0.5824640974130934,-0.6081194564904122,-0.6152648463616852,-0.5968838296484709,-0.5650469951150282,-0.5204793177547399,-0.4494611115116529,-0.355487506097737,-0.27273632476024573,-0.23782650741924252,-0.26071232748752776,-0.3237253502038537,-0.3943396348758758,-0.43928612568683456,-0.4407163839301082,-0.4034787209546317,-0.34789630299681973,-0.3019414027155899,-0.29289863856090115,-0.33107361367631255,-0.3971669979926189,-0.45372306443331156,-0.4733394239296271,-0.45351617606370914,-0.4090721178717833,-0.3605503628161873,-0.32897733727760253,-0.3308384290968029,-0.37128824115566844,-0.4413847782117972,-0.5224647784035582,-0.5971392959290395,-0.6580459828567125,-0.7021202380014214,-0.7165821109032692,-0.6791876864833225,-0.5793230301670376,-0.4366878844176172,-0.29500140844183265,-0.1967751199899344,-0.1588772741816667,-0.16719441086368503,-0.19470303956250737,-0.2260146677305276,-0.2664149189449356,-0.3279932921007852,-0.40413991177089054,-0.4616562451635108,-0.46620311314546453,-0.415396716799846,-0.34421048983842106,-0.29577529231103955,-0.2869757162441565,-0.30741945593609243,-0.3424328393854508,-0.3848213689783011,-0.4344287806351202,-0.49731600879959137,-0.5750780927988146,-0.6451216454646926,-0.663776574217968,-0.6054768477099972,-0.49339363279592835,-0.378696856067717,-0.292415021950623,-0.2280044591657541,-0.16813281610930728,-0.1183930921915229,-0.1112921681630342,-0.17776329998862764,-0.3136041339834123,-0.47757955278043535,-0.6236375061037553,-0.7321763592774371,-0.811278460872113,-0.871079986130485,-0.905476870809851
-0.32004954042126743,-0.3812153475514351,-0.44742223192211283,-0.46801937076856165,-0.43434044035850217,-0.3701390465782249,-0.3026565288783515,-0.2519965372895466,-0.23628440800628053,-0.2706734520703104,-0.3549207442145654,-0.46697447547280946,-0.5742025145427103,-0.6496707502011351,-0.6797998572180917,-0.666275904794913,-0.6284677146943674,-0.5989169136356834,-0.6021998829933048,-0.6354982661030171,-0.6780679140251531,-0.7119980105338216,-0.7247076501239351,-0.7030938466387745,-0.6409737593570334,-0.5526905938273924,-0.47276874907753835,-0.43635857920207355,-0.4535702529919708,-0.5012593346832027,-0.5451155605468985,-0.5701581481796114,-0.5837910239868483,-0.5926421059109587,-0.589234715615011,-0.5658120159923895,-0.5324829946577192,-0.5126171287268135,-0.5185098188067153,-0.5346201972716377,-0.5250221327730861,-0.45881131947741816,-0.3348430690683729,-0.18748085208362897,-0.06953690454778165,-0.027390887943945872,-0.08310306013900964,-0.22306568645943195,-0.39739226287257107,-0.5421477231711633,-0.6165206463833476,-0.6219507855189542,-0.585460102123338,-0.5318715898530924,-0.4747821764525609,-0.430051614113261,-0.42438095870628895,-0.47230319765987655,-0.5438161710466822,-0.5762170508955833,-0.5293846138229896,-0.421150344129444,-0.305872091625814,-0.22527771088668785,-0.18393988732377772,-0.16583129097403435,-0.16117594532188226,-0.17515920912940314,-0.21823804551909531,-0.2892155484112101,-0.3652330916079053,-0.41257139741292914,-0.4137586348242043,-0.38464751690616444,-0.35777881734800543,-0.34998721782844877,-0.35746897054299226,-0.37428457202338195,-0.3947798425301347,-0.4025038557144345,-0.37635049702429524,-0.31260397119508926,-0.23518682391514448,-0.18077977543443538,-0.17121654926903737,-0.19860154295566698,-0.23461949893657888,-0.25389495293714087,-0.24775605190640113,-0.2185727372859654,-0.1694530599454923,-0.10571498382996093,-0.04266997222484712,-0.00614210891865478,-0.02071376199773733,-0.0909173563592602,-0.19113552032815945,-0.28031730184602327,-0.33320638352302967,-0.35478759490209444
-0.7095154623729307,-0.7043428022966252,-0.6762270361605793,-0.6019447241694933,-0.4899561338500983,-0.3761649544971135,-0.295524135083026,-0.257636180623085,-0.2481726797420476,-0.2487838443205589,-0.24922878374317953,-0.24250444370950147,-0.22243749213529976,-0.19449038330352805,-0.17952104521701387,-0.19688806465302186,-0.2467921314518398,-0.31215974469655844,-0.3753889580555043,-0.430545264856332,-0.4768806623061116,-0.5064425397666668,-0.509121449852917,-0.4921505095257055,-0.48487186011684963,-0.5158621766607068,-0.5867598742974193,-0.6700404223688275,-0.7304633182492271,-0.7482431786592696,-0.7242304318489513,-0.6673148374314838,-0.5828338312011687,-0.47701576075572183,-0.36941790891066867,-0.29474450296220917,-0.2870905722161714,-0.35574057205729087,-0.47274695274390566,-0.585055353840144,-0.6456238376046756,-0.6436357059847684,-0.6073188576671017,-0.5743637170568126,-0.5584296808727862,-0.5437839438182476,-0.5112716913723816,-0.46484029573536845,-0.4278506352349404,-0.41594486080122306,-0.4227317477364456,-0.43247483828003747,-0.43707208977447237,-0.4398241332500463,-0.4504238086605546,-0.4760698084904821,-0.5137064940103157,-0.5484291864750828,-0.5582126421845103,-0.5252959239410245,-0.4530999730678144,-0.37316882287322245,-0.32415969538163086,-0.3137300328937362,-0.3073017675056775,-0.2655808947739845,-0.188055018345712,-0.11085744573578657,-0.0667655635805587,-0.05395696357091111,-0.04411263637790727,-0.015184187823238446,0.02742443862681525,0.05628178361534718,0.0427991511147586,-0.02277808498029739,-0.12161744440467954,-0.2152577285196953,-0.273751976861293,-0.2989660544116789,-0.3148341218696127,-0.33639388541518217,-0.35668832040245524,-0.36124260919358153,-0.3441492161593031,-0.3101725411783,-0.27130219837478453,-0.24136295274668898,-0.22677579270866846,-0.2235069937122226,-0.2283928428527683,-0.2508682648234597,-0.30371926260807774,-0.3797652819972556,-0.44809823750971994,-0.479454318385526,-0.46917811376219964,-0.4344016016494381,-0.39913741828073296,-0.3861349158191657
-0.45604467991137554,-0.4494711725067544,-0.43929001752281827,-0.4292891688122823,-0.42511052929028836,-0.4226836120614457,-0.40919637347376414,-0.3739794722128682,-0.3186707016554403,-0.2617323638013282,-0.23104475348045983,-0.2421211265034068,-0.28153861622092535,-0.31568743677990574,-0.3175940092228694,-0.28899215008452667,-0.25595473792945944,-0.23974469219077715,-0.23754922443436122,-0.24151340092923193,-0.2644697478779363,-0.3255336804844944,-0.41565206067885946,-0.4978635949960897,-0.5470038553278855,-0.5756454395935621,-0.6125049345764397,-0.6621318423275855,-0.6958521960396357,-0.6860987458198365,-0.63851282918556,-0.5779719357669786,-0.515188843273089,-0.44576937219924584,-0.3737696393248399,-0.31898035649998874,-0.3011696006198678,-0.3264242053295684,-0.39100224096034725,-0.49142520899045905,-0.6245392545455531,-0.7783225788872503,-0.9255614216868435,-1.0297475060755934,-1.0612535417553841,-1.012103161344055,-0.9019837543848374,-0.7732773777575346,-0.6697559714915658,-0.6070507886982701,-0.5660754936009064,-0.5200676474993379,-0.46099814322750116,-0.3965216159002362,-0.3321136319155936,-0.26841324268031597,-0.21163890126110835,-0.17232620638726953,-0.1507268866046257,-0.1349793518285821,-0.11869361437783742,-0.11062713332595224,-0.11999868372800616,-0.1403573876410149,-0.1573927554511266,-0.16565210165627417,-0.1664052955587484,-0.1539325376476759,-0.11871321344331,-0.06830909921648072,-0.0324971417559751,-0.037558959112131876,-0.08137716711461009,-0.13957189434586326,-0.19363415691837982,-0.24688976408440094,-0.30875492849272373,-0.370952113120409,-0.4105813521964698,-0.4166377031355971,-0.4032382940817163,-0.3924823612874197,-0.39509626106545276,-0.40988321217190504,-0.4264384262802447,-0.4261324756217486,-0.39819909396547803,-0.356875364084845,-0.3301429518520443,-0.3294406507664414,-0.3375436227314906,-0.3313530994931222,-0.31300384819341115,-0.3030771161829321,-0.3034957934243198,-0.294391303003157,-0.2717390107083905,-0.25828862134505987,-0.26892661059581335,-0.2890395124555539
-0.46308244898853196,-0.42288671757595275,-0.34765802778875915,-0.2559022991215134,-0.18575657066073967,-0.17010784548900373,-0.2121068018516665,-0.28760336081276705,-0.36568828550197097,-0.4219370116249992,-0.44267087908555797,-0.4284927935344489,-0.39215163679178433,-0.35174851600687734,-0.3257345113656977,-0.3246878185759424,-0.3415441049193394,-0.35612492437347526,-0.3530732246082083,-0.3320320008187514,-0.30587540162438104,-0.2958817285125771,-0.3194630591297357,-0.3756235931691656,-0.4480713069299597,-0.5230425011198391,-0.5980461178616506,-0.676161759687605,-0.7547444081480132,-0.8157651930329742,-0.8317455281336174,-0.7909677568607386,-0.714317862492069,-0.6389996193801959,-0.5893308825382393,-0.5681431572686363,-0.5675303184500444,-0.5777146952013397,-0.5882631435742848,-0.5931878807398847,-0.5978461456680197,-0.6112761642163812,-0.6304512860704418,-0.640416124597796,-0.6328632166667374,-0.6195212898012156,-0.6219760344767333,-0.648436634205157,-0.686127280423909,-0.7146417687229194,-0.7206706981709307,-0.7025575344471994,-0.6687423690977582,-0.6336226639524632,-0.6056491305400217,-0.5736604718154833,-0.5103660717040582,-0.39678064038329913,-0.24461136279514653,-0.09266986258478171,0.016789466812364894,0.056813478212387705,0.023707711853380012,-0.05706559963742299,-0.14040464804153788,-0.1943436216110059,-0.2224355630085063,-0.2477186943273687,-0.28044527549842674,-0.3104334446724965,-0.32496515623826683,-0.31837867027562705,-0.2834947125650588,-0.2112271922701109,-0.10910854933054033,-0.013026544211707488,0.035328187916842474,0.02598499809062989,-0.016888416830669852,-0.07265140771939572,-0.1458121605721521,-0.2384458310243345,-0.3221799285442234,-0.3609091022628914,-0.34609363060329634,-0.2913481026268098,-0.21219014695043972,-0.12994455975479202,-0.0745159876307954,-0.05912263076920371,-0.061121708312908425,-0.0471301563032935,-0.015495031891115925,0.0018705287354605223,-0.01861772184810186,-0.06545664616283353,-0.1110315326425253,-0.14257035359049774,-0.16470957642471812,-0.18174683190325733
