X1,X2,Y
0.30721386372718706,-0.9122039784823797,0.6752793413992232
0.35909582975710796,-0.8440707362204368,0.7067949619904353
0.41093134613598203,-0.7696850000153377,0.4576670086792239
0.46204149927990934,-0.6899842107297806,0.3336777213831768
0.5118060386510968,-0.6058333280477017,0.4882764458832829
0.5597334099847333,-0.5179445619406451,0.9327269449693132
0.6041042530138223,-0.42734990760466485,0.30660101974691956
0.6450094008170426,-0.3347191562820835,0.6240380061505352
0.6811848987377032,-0.24177159352982697,0.5327860833910144
0.7121514699510363,-0.1484026015348412,0.6507382661793084
0.7368626797253772,-0.05633239146601224,0.41614957362006716
0.7549320211319649,0.0343403435130365,0.4848336056270418
0.7659188518445895,0.12216742888505461,0.7258389249349241
0.7687206784469082,0.20676119364386797,0.29569549205329176
0.7631682721013934,0.28763595114114,0.21874774887429072
0.7494626248825967,0.36381881013865536,0.8349211776448722
0.7264351409175436,0.4351196467128302,0.41230598890835796
0.6944991978102284,0.5013001351345312,0.5389920682114293
0.6536825450342557,0.561752567315309,0.8206337832485275
0.6040195902662067,0.6163734546288547,0.9454554230620333
0.5462447340404667,0.6653425471829437,1.4140958192340307
0.4798908459893082,0.7084995612730332,0.8193699093266743
0.40619362243241086,0.7455443360545106,0.9265854128501672
0.3252948598319906,0.7771128521112153,0.625915222142323
0.2381556092241529,0.8030160281939274,0.5924655469008414
0.14544453751512643,0.823707856913727,0.4973650842496562
0.048176974468520206,0.8391852194605895,0.5755611128322204
-0.052464536294122066,0.8501274355710327,0.8789592068268592
-0.1553709302300746,0.8564988987950697,1.12486236645977
-0.2601698266097553,0.8592464755018628,0.5086760093453663
-0.36487850547414025,0.8583710521146296,0.8727281972614855
-0.4687263480231138,0.8543734488942525,0.9644057233086303
-0.570906773544524,0.8475457943305126,0.6993192753911524
-0.6697528232235301,0.8384637717990517,1.1408896129232888
-0.7644484047440152,0.8274548777853195,1.3800762699163858
-0.8543694937987567,0.8150569525387806,1.1831923046667252
-0.9382361980487353,0.8011132132707663,1.4623177403229763
-1.0151712893745433,0.786524992820615,1.876217185281057
-1.0848290675151149,0.771351386552972,1.8305520102470245
-1.146316214381922,0.7559088151840757,2.0505596106293265
-1.1993989877108044,0.7403908561242929,2.0323542331687885
-1.2433929792139011,0.7247906224312146,2.3202465619535615
-1.2786447967291328,0.7095495700614762,1.9911991686416957
-1.3048965138511697,0.6942828988861081,1.8923508780290588
-1.321825513466841,0.6796093837358665,2.3000461672555663
-1.329950252613934,0.6648314687442187,2.278905997288495
-1.3296478886821175,0.6504356040295931,2.05970216595503
-1.3212901956152094,0.6360704900219517,1.922683768915106
-1.3051284803870042,0.6215481553533243,2.1079126951757385
-1.282197627496336,0.6067272988784949,1.818144651683484
-1.2526763136157082,0.5915421423649243,2.0072846423718897
-1.2177109579917769,0.5751224040114952,1.74902284381215
-1.1778916912229198,0.5578835363738682,1.6432388332134813
-1.133671847177264,0.5391630952018707,1.889031052128929
-1.0864944319907202,0.5187151397919151,1.3751886309004904
-1.0370740952342554,0.4966483187029206,0.9797702584642864
-0.9859257524020637,0.47184106193451747,1.077931032274555
-0.9337392934669423,0.44512393115223015,1.2986168157951778
-0.8817289562204264,0.4156051954922192,0.9163909073730808
-0.8303552668946764,0.3829719260021085,0.7718611125876832
-0.7800720115854494,0.3477921994489114,0.8972878090314745
-0.7320414022955369,0.3095133969229398,0.41814428507621115
-0.6859044705125459,0.2674284568464008,0.8576347396349868
-0.6422590949720459,0.22299945858983417,1.0274022126484288
-0.6021132110035685,0.17514698737042067,0.27408411342314765
-0.5647833716867006,0.12462743470584625,0.506840428518349
-0.5311984648023543,0.07115936753230123,0.03572136162170869
-0.5007118880794517,0.014961705077600973,0.3054102303188023
-0.47359824830999164,-0.04363056718179559,0.2838829890628347
-0.44969659442272547,-0.10434371792438768,0.2177257562494939
-0.4286561647469277,-0.16650878910508377,0.296050823545096
-0.41006951868765656,-0.2301352387018853,0.45797622623272705
-0.39363124956759626,-0.29499054169146965,0.45568055443237054
-0.3793129283257477,-0.36018419429875986,0.007758949182478769
-0.3665164100984768,-0.4256352324141286,-0.1301086104766333
-0.35465900922996796,-0.49085177510011246,0.08885804871403646
-0.34338102385895714,-0.5552844361090704,0.2888560882483977
-0.3318829993370033,-0.6185880203537701,0.7957193947801481
-0.3203702210087803,-0.6799924646087776,0.53140309707486
-0.30818994031641606,-0.7395066947906371,0.5272653043287796
-0.29541081111274603,-0.7960445995475995,0.28977449269282846
-0.28182019710779693,-0.8495213605655256,0.24417664821159069
-0.26705603426181246,-0.8995965752929311,0.6656931922501506
-0.2507358971859939,-0.9454703530605076,1.4357798958660108
-0.23380425093243934,-0.9869090773060718,1.067692422510996
-0.2159976579083993,-1.023390033733788,1.0607806250812213
-0.19734141939563032,-1.0549620448558508,1.382344969012204
-0.17875431257424093,-1.0806305518786572,1.0543235801817352
-0.1600532390412859,-1.1005567911278147,1.3294392391701486
-0.14176407828638077,-1.1145519124004966,1.522104554505881
-0.12472915485172793,-1.1222821111508348,1.2170053666596787
-0.1091537338226063,-1.1234174168140971,1.2226729177798465
-0.09570190090678464,-1.118357705419758,1.1392530590351748
-0.08494773560897702,-1.1069738102841686,1.0121347880293
-0.07705890110846589,-1.089384971695595,1.243418497303144
-0.07269641912323374,-1.065951670816434,1.1913011267155726
-0.07156428889835892,-1.0365829061024714,1.6588196499430474
-0.07490104403115225,-1.0020001450793101,0.9423917177488782
-0.08271219990976267,-0.9627345943136625,0.42381397935733855
-0.09447125286879623,-0.919511442956519,0.8134795517410109
-0.11074094699274623,-0.8728048947316225,0.6541655929459443
-0.13106614427742064,-0.8232134054689102,0.7672097883745261
-0.15536453002104747,-0.7719423926248907,0.7233906763466695
-0.1833760924045859,-0.7193662928023975,0.5748039164468101
