fpc_7,fpc_1_lag1,fpc_2_lag1,fpc_3_lag1,fpc_4_lag1,fpc_5_lag1,fpc_6_lag1,fpc_7_lag1,fpc_8_lag1,fpc_9_lag1,fpc_1_lag2,fpc_2_lag2,fpc_3_lag2,fpc_4_lag2,fpc_5_lag2,fpc_6_lag2,fpc_7_lag2,fpc_8_lag2,fpc_9_lag2
-0.03644428522757738,-0.5783717084721864,-0.0566095219261112,0.14997299339122463,-0.1865735414004102,0.06769480109218813,0.16231348005728607,-0.11001099682525702,0.05095978811612878,-0.1768043139897174,-0.6308589742469055,-0.08782552512827724,0.03710374484774249,-0.07452486177716551,0.033874707656101885,0.23778744501399074,-0.004020675107164006,0.06820436926039977,0.070488398781612
0.06052011187700381,-0.6415276548443993,-0.05740505337538431,0.04710439047578955,-0.025254446697224237,0.03019023502874241,-0.04490679380874373,-0.03644428522757738,0.08368972983455225,0.14237993370389748,-0.5783717084721864,-0.0566095219261112,0.14997299339122463,-0.1865735414004102,0.06769480109218813,0.16231348005728607,-0.11001099682525702,0.05095978811612878,-0.1768043139897174
-0.06906045030305541,-0.7135478469344656,-0.10303319833181132,-0.13290923421831732,0.029233401637347348,0.01590916316286087,-0.19150573858349287,0.06052011187700381,0.16457156585181704,-0.03525338744023656,-0.6415276548443993,-0.05740505337538431,0.04710439047578955,-0.025254446697224237,0.03019023502874241,-0.04490679380874373,-0.03644428522757738,0.08368972983455225,0.14237993370389748
0.20158489511378289,-0.6085879736939029,-0.13037502625432829,0.062160392725995696,0.1296782356867563,-0.09648484733051732,0.0276816321540981,-0.06906045030305541,0.22907865927111806,0.01522893551867263,-0.7135478469344656,-0.10303319833181132,-0.13290923421831732,0.029233401637347348,0.01590916316286087,-0.19150573858349287,0.06052011187700381,0.16457156585181704,-0.03525338744023656
0.13259904761861047,-0.5827293676670758,-0.19377799166294946,0.05976984683907664,-0.06285980911989769,0.03460898873946483,0.04514229727942431,0.20158489511378289,0.10336722971228439,-0.18612940607664244,-0.6085879736939029,-0.13037502625432829,0.062160392725995696,0.1296782356867563,-0.09648484733051732,0.0276816321540981,-0.06906045030305541,0.22907865927111806,0.01522893551867263
-0.017870494849590753,-0.44996510332786754,-0.0060348353009859555,-0.14991154903620274,0.015035733957453588,-0.008964264364424808,0.08735755888494921,0.13259904761861047,0.07866443155957104,0.05463697638752482,-0.5827293676670758,-0.19377799166294946,0.05976984683907664,-0.06285980911989769,0.03460898873946483,0.04514229727942431,0.20158489511378289,0.10336722971228439,-0.18612940607664244
0.00401539564153586,-0.31413316307176326,-0.08908764019649362,-0.06296781625408177,-0.008505904509480201,0.09360151833457798,0.19275031081696722,-0.017870494849590753,0.157880469853791,0.024040816290595717,-0.44996510332786754,-0.0060348353009859555,-0.14991154903620274,0.015035733957453588,-0.008964264364424808,0.08735755888494921,0.13259904761861047,0.07866443155957104,0.05463697638752482
0.023855160573485235,-0.16341887250515538,-0.12161028195616501,0.05863688935580886,0.17756997395993537,-0.10065151572758914,0.06466474578889336,0.00401539564153586,-0.06576734339948224,-0.19499173146989907,-0.31413316307176326,-0.08908764019649362,-0.06296781625408177,-0.008505904509480201,0.09360151833457798,0.19275031081696722,-0.017870494849590753,0.157880469853791,0.024040816290595717
-0.007739921906090527,-0.27423010614811993,-0.16946451925922817,0.19920637304560285,0.26920039808636315,-0.1804160053133128,-0.1305830847438715,0.023855160573485235,0.04005897338018759,-0.04135538980787699,-0.16341887250515538,-0.12161028195616501,0.05863688935580886,0.17756997395993537,-0.10065151572758914,0.06466474578889336,0.00401539564153586,-0.06576734339948224,-0.19499173146989907
0.1237123462637115,-0.28517460886004187,-0.058860864402320356,0.0070831585173694814,0.008670793866960133,-0.19087559290519845,0.16127981836488478,-0.007739921906090527,-0.06085952004650411,0.09993337768431375,-0.27423010614811993,-0.16946451925922817,0.19920637304560285,0.26920039808636315,-0.1804160053133128,-0.1305830847438715,0.023855160573485235,0.04005897338018759,-0.04135538980787699
0.0022760446177998426,-0.34684837408938063,-0.048147968265142484,0.16481905675060046,0.07460641009403783,0.04070211001219836,0.05233656963292992,0.1237123462637115,-0.1416261525039723,-0.12414444518697858,-0.28517460886004187,-0.058860864402320356,0.0070831585173694814,0.008670793866960133,-0.19087559290519845,0.16127981836488478,-0.007739921906090527,-0.06085952004650411,0.09993337768431375
-0.0683486739362093,-0.38637702583516415,-0.03056333442062451,0.16944315540935156,0.025646241328402555,-0.10429221094877959,-0.049408477425521555,0.0022760446177998426,-0.067460026031026,-0.042673628379243024,-0.34684837408938063,-0.048147968265142484,0.16481905675060046,0.07460641009403783,0.04070211001219836,0.05233656963292992,0.1237123462637115,-0.1416261525039723,-0.12414444518697858
0.06906659645166918,-0.3558734868135238,-0.2472212541505078,0.09568531111224152,0.009438864480707285,-0.09444492045715547,-0.058696112193344196,-0.0683486739362093,0.060552555653412075,0.021564225642258728,-0.38637702583516415,-0.03056333442062451,0.16944315540935156,0.025646241328402555,-0.10429221094877959,-0.049408477425521555,0.0022760446177998426,-0.067460026031026,-0.042673628379243024
0.2333332334606653,-0.39966230166273164,-0.18593617996345987,0.1748455369858212,0.001281829154370486,-0.2753055572893786,0.009633941669824144,0.06906659645166918,0.041803304227324,0.09543760307910427,-0.3558734868135238,-0.2472212541505078,0.09568531111224152,0.009438864480707285,-0.09444492045715547,-0.058696112193344196,-0.0683486739362093,0.060552555653412075,0.021564225642258728
-0.03960870446371496,-0.2527371076926941,-0.200339740093441,0.026746601800384857,0.09087009774239527,-0.29132619647052876,0.1045640686460394,0.2333332334606653,-0.12471928524754451,0.11245856418216645,-0.39966230166273164,-0.18593617996345987,0.1748455369858212,0.001281829154370486,-0.2753055572893786,0.009633941669824144,0.06906659645166918,0.041803304227324,0.09543760307910427
-0.10981269417047464,-0.24301925439308456,-0.19797655735141909,0.10581472490240278,-0.03984378945593377,-0.20790812243085124,-0.015940903823518385,-0.03960870446371496,-0.01502212503924708,-0.24147086784512847,-0.2527371076926941,-0.200339740093441,0.026746601800384857,0.09087009774239527,-0.29132619647052876,0.1045640686460394,0.2333332334606653,-0.12471928524754451,0.11245856418216645
0.019968804356164004,-0.05811461163294921,-0.04850547648834923,0.10494262015618526,-0.16578964006811725,-0.11383573610474919,-0.04580274764200404,-0.10981269417047464,0.0037398058437173014,-0.25808083024091943,-0.24301925439308456,-0.19797655735141909,0.10581472490240278,-0.03984378945593377,-0.20790812243085124,-0.015940903823518385,-0.03960870446371496,-0.01502212503924708,-0.24147086784512847
0.046829218316482735,-0.14077680203076984,-0.08951547986122078,0.12905843962703736,-0.16846861218427633,-0.17553472725908018,-0.05334141519989108,0.019968804356164004,0.1631555991017927,-0.09849330306083731,-0.05811461163294921,-0.04850547648834923,0.10494262015618526,-0.16578964006811725,-0.11383573610474919,-0.04580274764200404,-0.10981269417047464,0.0037398058437173014,-0.25808083024091943
0.0673438965110748,-0.016843665055049944,-0.01041872085901317,0.12331521027430067,-0.17049237581157728,-0.15475420982624355,0.006904676745965274,0.046829218316482735,-0.13698379611585262,-0.12355589707395206,-0.14077680203076984,-0.08951547986122078,0.12905843962703736,-0.16846861218427633,-0.17553472725908018,-0.05334141519989108,0.019968804356164004,0.1631555991017927,-0.09849330306083731
-0.1859042821962527,0.04856452518504885,0.24262221938720122,0.15123809059133694,-0.197792718722721,0.07546731924195423,0.08438605545629972,0.0673438965110748,0.02625761673853375,-0.08710499048836261,-0.016843665055049944,-0.01041872085901317,0.12331521027430067,-0.17049237581157728,-0.15475420982624355,0.006904676745965274,0.046829218316482735,-0.13698379611585262,-0.12355589707395206
-0.1373090506842752,-0.017591166922309016,0.10386640609211698,0.0875695001868285,-0.11588126269906757,-0.16793488630570566,0.1780215858174122,-0.1859042821962527,-0.056656945728018236,-0.12640435464829097,0.04856452518504885,0.24262221938720122,0.15123809059133694,-0.197792718722721,0.07546731924195423,0.08438605545629972,0.0673438965110748,0.02625761673853375,-0.08710499048836261
-0.030536641505888654,0.0859845201763543,0.14148953487742233,0.11901414497795453,0.06904564660350265,-0.06288033623322356,0.06615030165692269,-0.1373090506842752,0.048064977385877235,0.014048934654500167,-0.017591166922309016,0.10386640609211698,0.0875695001868285,-0.11588126269906757,-0.16793488630570566,0.1780215858174122,-0.1859042821962527,-0.056656945728018236,-0.12640435464829097
-0.01518943042332981,0.007159814781493538,0.18297073863091406,0.159249864049666,-0.09571852247062472,-0.13437103593295815,0.007347745452413931,-0.030536641505888654,0.046780962845236196,0.10278281543623308,0.0859845201763543,0.14148953487742233,0.11901414497795453,0.06904564660350265,-0.06288033623322356,0.06615030165692269,-0.1373090506842752,0.048064977385877235,0.014048934654500167
0.025029320810225707,-0.11136233633085127,-0.04145867438597336,0.08000173296709623,0.13552851690529102,-0.06561358365680603,0.06905533080399293,-0.01518943042332981,0.0020063253885049532,-0.017095623149309066,0.007159814781493538,0.18297073863091406,0.159249864049666,-0.09571852247062472,-0.13437103593295815,0.007347745452413931,-0.030536641505888654,0.046780962845236196,0.10278281543623308
-0.1590844608288659,-0.009504205704723726,-0.052544038470514906,0.1377833690935131,-0.05943607359712698,0.06988614114029854,0.024678134789573314,0.025029320810225707,-0.03597962554048286,-0.11543628399041202,-0.11136233633085127,-0.04145867438597336,0.08000173296709623,0.13552851690529102,-0.06561358365680603,0.06905533080399293,-0.01518943042332981,0.0020063253885049532,-0.017095623149309066
-0.007950654620449275,0.0001859439801317245,-0.08902987789232399,0.027990702609638263,0.11712385950291519,0.1268097687967103,0.025257930421737202,-0.1590844608288659,-0.1063043855164398,0.08473948900935728,-0.009504205704723726,-0.052544038470514906,0.1377833690935131,-0.05943607359712698,0.06988614114029854,0.024678134789573314,0.025029320810225707,-0.03597962554048286,-0.11543628399041202
0.07944195301437817,-0.15049087101508557,0.06374381646944415,-0.07014870747194901,0.10595602138245484,0.0713261629493697,0.03878018608302764,-0.007950654620449275,0.002939733731891917,0.02603029800177741,0.0001859439801317245,-0.08902987789232399,0.027990702609638263,0.11712385950291519,0.1268097687967103,0.025257930421737202,-0.1590844608288659,-0.1063043855164398,0.08473948900935728
-0.13846786896354044,-0.014510275775363915,0.14055343509002036,-0.17068565555135465,0.08353371610621753,-0.011977199815901767,0.07793233370274268,0.07944195301437817,-0.04222264415653512,-0.049896851437161674,-0.15049087101508557,0.06374381646944415,-0.07014870747194901,0.10595602138245484,0.0713261629493697,0.03878018608302764,-0.007950654620449275,0.002939733731891917,0.02603029800177741
0.05553338340104467,0.07036274951096627,-0.03696570356787933,-0.09500035701355687,0.014033549225008128,-0.27744332349433204,-0.1446038925826521,-0.13846786896354044,-0.04147108030050089,-0.09703258859258525,-0.014510275775363915,0.14055343509002036,-0.17068565555135465,0.08353371610621753,-0.011977199815901767,0.07793233370274268,0.07944195301437817,-0.04222264415653512,-0.049896851437161674
0.11379606980757079,0.31628926559620085,-0.0381006932174161,-0.042119445844422294,0.1391910416692735,0.006513780727683766,-0.027175640850665598,0.05553338340104467,-0.16608869710407412,0.007211433534698205,0.07036274951096627,-0.03696570356787933,-0.09500035701355687,0.014033549225008128,-0.27744332349433204,-0.1446038925826521,-0.13846786896354044,-0.04147108030050089,-0.09703258859258525
0.03752142077588948,0.3287922715285049,0.10739185410335468,-0.015741142422994094,0.23944896950775,-0.08892182621006627,-0.06344679557777952,0.11379606980757079,0.10142989322678983,0.058299102664789666,0.31628926559620085,-0.0381006932174161,-0.042119445844422294,0.1391910416692735,0.006513780727683766,-0.027175640850665598,0.05553338340104467,-0.16608869710407412,0.007211433534698205
-0.09232100875350568,0.20145016328107834,-0.07994907007570265,-0.0047656637349432025,0.028790209246948317,-0.04588491103493662,-0.05810502457991445,0.03752142077588948,-0.1565546872394904,0.02485666362266749,0.3287922715285049,0.10739185410335468,-0.015741142422994094,0.23944896950775,-0.08892182621006627,-0.06344679557777952,0.11379606980757079,0.10142989322678983,0.058299102664789666
0.04366461466820216,0.17807036593639217,-0.21035926111289283,0.10739108793783674,-0.06746285444876944,0.07512706462280587,-0.011396927500719176,-0.09232100875350568,-0.07416479514286296,0.04103380741537586,0.20145016328107834,-0.07994907007570265,-0.0047656637349432025,0.028790209246948317,-0.04588491103493662,-0.05810502457991445,0.03752142077588948,-0.1565546872394904,0.02485666362266749
-0.022019019893267343,0.3060073261214337,-0.12207356801138394,0.05423438411920206,0.006831673260014115,0.14747857668145062,-0.317557050782794,0.04366461466820216,-0.06577176794319031,0.059058281068151496,0.17807036593639217,-0.21035926111289283,0.10739108793783674,-0.06746285444876944,0.07512706462280587,-0.011396927500719176,-0.09232100875350568,-0.07416479514286296,0.04103380741537586
0.08875042362139116,0.28666767802409143,-0.1025657193425861,0.10869224063294608,-0.1539315759262079,0.2878047894562275,-0.29385512054642177,-0.022019019893267343,-0.018578826232241368,0.005232828763305603,0.3060073261214337,-0.12207356801138394,0.05423438411920206,0.006831673260014115,0.14747857668145062,-0.317557050782794,0.04366461466820216,-0.06577176794319031,0.059058281068151496
-0.020477689643727915,0.1120779540627744,0.08588786471300405,0.10128293190410569,-0.01931116290202943,0.06331928917188638,-0.22596272286186364,0.08875042362139116,0.08228946068842213,0.1095178038846352,0.28666767802409143,-0.1025657193425861,0.10869224063294608,-0.1539315759262079,0.2878047894562275,-0.29385512054642177,-0.022019019893267343,-0.018578826232241368,0.005232828763305603
-0.276868815422708,0.09606641951967294,0.2530922201413158,-0.01533334701395068,0.05061687319109083,-0.07952135142271946,0.0008735628505533408,-0.020477689643727915,-0.023733727397411256,0.10043600951263693,0.1120779540627744,0.08588786471300405,0.10128293190410569,-0.01931116290202943,0.06331928917188638,-0.22596272286186364,0.08875042362139116,0.08228946068842213,0.1095178038846352
-0.09323815960554498,0.14568482814289635,0.09859923311572039,-0.04851935810860907,-0.0965976480864771,-0.03536721127505415,0.011156733500402983,-0.276868815422708,0.03842920899101314,0.01594805919099906,0.09606641951967294,0.2530922201413158,-0.01533334701395068,0.05061687319109083,-0.07952135142271946,0.0008735628505533408,-0.020477689643727915,-0.023733727397411256,0.10043600951263693
-0.03293594630564801,0.3555411461146918,0.1969652259940962,0.06302445500611248,-0.13497358442967888,-0.1871727566907055,-0.07079404068819735,-0.09323815960554498,0.05874171905083061,-0.0002577531255527783,0.14568482814289635,0.09859923311572039,-0.04851935810860907,-0.0965976480864771,-0.03536721127505415,0.011156733500402983,-0.276868815422708,0.03842920899101314,0.01594805919099906
0.15651691920720653,0.29361769485471356,0.022499218073154463,0.11111829744299133,-0.21636162258203304,-0.18888458306977599,-0.08213068083734656,-0.03293594630564801,0.12526288872248553,0.10790989995365223,0.3555411461146918,0.1969652259940962,0.06302445500611248,-0.13497358442967888,-0.1871727566907055,-0.07079404068819735,-0.09323815960554498,0.05874171905083061,-0.0002577531255527783
