t,b_t,b_t_norm,nivel_curva,nivel_sin_tend,bloque
216,1.6165413533834587,0.5388471177944862,2.903851678944098,1.287310325560639,train
217,1.6240601503759398,0.5413533834586466,2.2545172899796206,0.6304571396036809,train
218,1.6315789473684212,0.543859649122807,1.8009867031589495,0.16940775579052825,train
219,1.6390977443609023,0.5463659147869674,1.7963268772798278,0.15722913291892548,train
220,1.6466165413533835,0.5488721804511278,1.3092745563036468,-0.3373419850497368,train
221,1.6541353383458646,0.5513784461152882,0.8897953363137859,-0.7643400020320786,train
222,1.6616541353383458,0.5538847117794486,0.8940047820891973,-0.7676493532491485,train
223,1.6691729323308269,0.556390977443609,1.4380814317620645,-0.23109150056876238,train
224,1.6766917293233083,0.5588972431077694,1.7140288030949902,0.03733707377168183,train
225,1.6842105263157894,0.5614035087719298,1.4655914454703696,-0.2186190808454198,train
226,1.6917293233082709,0.5639097744360902,1.0286375543507047,-0.6630917689575662,train
227,1.699248120300752,0.5664160401002506,0.28332924157531486,-1.415918878725437,train
228,1.7067669172932332,0.568922305764411,-0.014797357114087714,-1.721564274407321,train
229,1.7142857142857142,0.5714285714285714,1.1646493920892287,-0.5496363221964855,train
230,1.7218045112781954,0.5739348370927319,1.6969425578882773,-0.024861953389918146,train
231,1.7293233082706765,0.5764411027568922,0.8742010276852684,-0.8551222805854081,train
232,1.736842105263158,0.5789473684210527,1.9430843298155218,0.20624222455236385,train
233,1.744360902255639,0.581453634085213,2.142951734330551,0.3985908320749121,train
234,1.7518796992481205,0.5839598997493735,1.0214167788443607,-0.7304629204037598,train
235,1.7593984962406015,0.5864661654135338,0.5754430100230485,-1.183955486217553,train
236,1.7669172932330828,0.5889724310776943,0.5617615997970351,-1.2051556934360477,train
237,1.7744360902255638,0.5914786967418546,1.232386099530331,-0.5420499906952327,train
238,1.781954887218045,0.5939849624060151,1.6297905797023782,-0.1521643075156669,train
239,1.789473684210526,0.5964912280701754,2.261741092961855,0.4722674087513288,train
240,1.7969924812030076,0.5989974937343359,0.8190749188949611,-0.9779175623080465,train
241,1.8045112781954886,0.6015037593984962,1.9030616012247872,0.09855032302929856,train
242,1.81203007518797,0.6040100250626567,2.4191510993132557,0.6071210241252856,train
243,1.8195488721804511,0.606516290726817,2.1232909344099506,0.3037420622294995,train
244,1.8270676691729324,0.6090225563909775,3.307797086805725,1.4807294176327928,train
245,1.8345864661654134,0.6115288220551378,3.373377902876049,1.5387914367106357,train
246,1.8421052631578947,0.6140350877192983,2.064970287193238,0.22286502403534314,train
247,1.8496240601503757,0.6165413533834586,1.8641441803670864,0.014520120216710675,train
248,1.8571428571428572,0.6190476190476191,2.0942378945038533,0.23709503736099613,train
249,1.8646616541353382,0.6215538847117794,1.599847421094489,-0.26481423304084917,train
250,1.8721804511278197,0.6240601503759399,1.6942680028534005,-0.1779124482744192,train
251,1.8796992481203008,0.6265664160401002,1.808979074679453,-0.0707201734408478,train
252,1.887218045112782,0.6290726817042607,2.27212699560279,0.38490895049000806,train
253,1.894736842105263,0.631578947368421,1.8549627724506097,-0.039774069654653355,train
254,1.9022556390977443,0.6340852130325815,2.238106938277092,0.33585129917934786,train
255,1.9097744360902253,0.6365914786967418,2.0440459006500253,0.1342714645598,train
256,1.9172932330827068,0.6390977443609023,1.3697356565749519,-0.5475575765077549,train
257,1.9248120300751879,0.6416040100250626,0.7176789571244646,-1.2071330729507233,train
258,1.9323308270676693,0.6441102756892231,1.5738585557665605,-0.3584722713011088,train
259,1.9398496240601504,0.6466165413533834,1.3598248078957624,-0.580024816164388,train
260,1.9473684210526316,0.6491228070175439,1.4207155137913576,-0.526652907261274,train
261,1.9548872180451127,0.6516290726817042,1.3467188538681878,-0.6081683641769249,train
262,1.962406015037594,0.6541353383458647,1.7159200385402749,-0.24648597649731907,train
263,1.969924812030075,0.656641604010025,0.6827428004391753,-1.2871820115908996,train
264,1.9774436090225564,0.6591478696741855,0.7480243678201696,-1.229419241202387,train
265,1.9849624060150375,0.6616541353383458,1.2604380189759934,-0.7245243870390441,train
266,1.992481203007519,0.6641604010025063,1.0652547503540513,-0.9272264526534677,train
267,2.0,0.6666666666666666,1.9455003730878213,-0.05449962691217869,train
268,2.007518796992481,0.669172932330827,1.829700111166203,-0.17781868582627802,train
269,2.015037593984962,0.6716791979949873,1.334110535558783,-0.6809270584261791,train
270,2.0225563909774436,0.6741854636591479,2.895114128082605,0.8725577371051614,train
271,2.0300751879699246,0.6766917293233082,3.4292575230506124,1.3991823350806878,train
272,2.037593984962406,0.6791979949874687,1.4248687118169627,-0.6127252731454433,train
273,2.045112781954887,0.681704260651629,1.1623017552791033,-0.8828110266757838,train
274,2.0526315789473686,0.6842105263157895,1.8958583627036634,-0.15677321624370522,train
275,2.0601503759398496,0.6867167919799498,1.9072340500704796,-0.15291632586936998,train
276,2.067669172932331,0.6892230576441104,2.2991286774828454,0.23145950455051434,train
277,2.075187969924812,0.6917293233082707,2.7664180091710353,0.6912300392462232,train
278,2.082706766917293,0.6942355889724311,2.263834669010724,0.18112790209343066,train
279,2.090225563909774,0.6967418546365914,2.2764522588185554,0.1862266949087812,train
280,2.0977443609022557,0.6992481203007519,2.721379003278609,0.6236346423763535,train
281,2.1052631578947367,0.7017543859649122,2.6933065121026254,0.5880433542078887,test
282,2.112781954887218,0.7042606516290727,3.8104622962850483,1.69768034139783,test
283,2.1203007518796992,0.706766917293233,2.9409000749326415,0.8205993230529423,test
284,2.1278195488721803,0.7092731829573934,2.275195362604978,0.14737581373279784,test
285,2.1353383458646613,0.7117794486215537,2.6579056677517756,0.5225673218871143,test
286,2.142857142857143,0.7142857142857143,3.0839112917710345,0.9410541489138917,test
287,2.150375939849624,0.7167919799498746,3.8500936285730414,1.6997176887234176,test
288,2.1578947368421053,0.7192982456140351,2.1635882661998997,0.005693529357794436,test
289,2.1654135338345863,0.7218045112781954,1.9109090969176499,-0.25450443691693647,test
290,2.172932330827068,0.7243107769423559,1.9157926604081092,-0.2571396704189586,test
291,2.180451127819549,0.7268170426065163,2.4450007551896156,0.2645496273700667,test
292,2.1879699248120303,0.7293233082706768,2.4642472870920975,0.27627736228006716,test
293,2.1954887218045114,0.7318295739348372,1.874803472565687,-0.32068524923882435,test
294,2.2030075187969924,0.7343358395989975,2.6031457601276653,0.4001382413306729,test
295,2.2105263157894735,0.7368421052631579,1.1823573952873525,-1.028168920502121,test
296,2.218045112781955,0.7393483709273183,1.1670041739244932,-1.0510409388574617,test
297,2.225563909774436,0.7418546365914787,1.5992631939185364,-0.6263007158558995,test
298,2.2330827067669174,0.7443609022556391,1.8173106945338107,-0.4157720122331068,test
299,2.2406015037593985,0.7468671679197995,2.1001576244046043,-0.1404438793547942,test
300,2.2481203007518795,0.7493734335839598,2.8577008328242868,0.6095805320724073,test
301,2.2556390977443606,0.7518796992481201,3.387935538176182,1.1322964404318214,test
302,2.263157894736842,0.7543859649122807,2.9513628449960048,0.6882049502591627,test
303,2.270676691729323,0.7568922305764411,2.0222974997372765,-0.2483791919920466,test
304,2.2781954887218046,0.7593984962406015,3.2535816832095446,0.97538619448774,test
305,2.2857142857142856,0.7619047619047619,2.8739977377297063,0.5882834520154208,test
306,2.293233082706767,0.7644110275689223,2.4560650572626694,0.16283197455590237,test
307,2.300751879699248,0.7669172932330827,2.881126220834765,0.5803743411355171,test
308,2.3082706766917296,0.7694235588972432,2.152816984658648,-0.15545369203308157,test
309,2.3157894736842106,0.7719298245614036,0.9476999824895487,-1.368089491194662,test
310,2.3233082706766917,0.7744360902255639,2.255570016645619,-0.06773825403107248,test
311,2.3308270676691727,0.7769423558897243,2.580362796010696,0.24953572834152338,test
312,2.338345864661654,0.7794486215538847,0.8420022895712352,-1.4963435750904188,test
313,2.345864661654135,0.7819548872180451,1.186656871126355,-1.1592077905277802,test
314,2.3533834586466167,0.7844611528822055,2.4929303053021683,0.13954684665555162,test
315,2.3609022556390977,0.7869674185463659,1.8574262153840164,-0.5034760402550813,test
316,2.3684210526315788,0.7894736842105262,1.7579531456944961,-0.6104679069370826,test
317,2.37593984962406,0.7919799498746866,2.018293174672555,-0.3576466749515048,test
318,2.3834586466165413,0.7944862155388471,2.476813892073776,0.09335524545723484,test
319,2.3909774436090223,0.7969924812030075,2.8849347555764577,0.4939573119674354,test
320,2.398496240601504,0.7994987468671679,2.4982743533450944,0.09977811274359061,test
321,2.406015037593985,0.8020050125313283,3.552538940628471,1.146523903034486,test
322,2.4135338345864663,0.8045112781954887,3.390057018362079,0.9765231837756128,test
323,2.4210526315789473,0.8070175438596491,2.7967826968468117,0.37573006526786434,test
324,2.428571428571429,0.8095238095238096,2.0893339098282335,-0.3392375187431953,test
325,2.43609022556391,0.81203007518797,1.0419509970803194,-1.3941392284835905,test
326,2.443609022556391,0.8145363408521303,0.8059062006667103,-1.6377028218896807,test
327,2.451127819548872,0.8170426065162907,0.6646077318783844,-1.7865200876704876,test
328,2.4586466165413534,0.8195488721804511,-0.010987788525140358,-2.469634405066494,test
329,2.4661654135338344,0.8220551378446115,0.5976401187412202,-1.8685252947926143,test
330,2.473684210526316,0.8245614035087719,0.20624491401884384,-2.267439296507472,test
331,2.481203007518797,0.8270676691729323,0.7170029019711014,-1.7642001055476957,test
332,2.488721804511278,0.8295739348370926,1.0533021254710175,-1.4354196790402605,test
333,2.496240601503759,0.832080200501253,1.4838827879196848,-1.0123578135840743,test
334,2.5037593984962405,0.8345864661654135,2.5848759603909497,0.08111656189470917,test
335,2.5112781954887216,0.8370927318295739,2.1470793959646843,-0.3641987995240372,test
336,2.518796992481203,0.8395989974937343,2.1071762104990306,-0.41162078198217245,test
337,2.526315789473684,0.8421052631578947,1.45308757541828,-1.0732282140554041,test
338,2.5338345864661656,0.8446115288220551,1.188285377112232,-1.3455492093539336,test
339,2.5413533834586466,0.8471177944862155,1.9238472314216393,-0.6175061520370073,test
340,2.548872180451128,0.8496240601503761,2.324858184345734,-0.22401399610539396,test
341,2.556390977443609,0.8521303258145364,3.6145204638526813,1.0581294864090722,test
342,2.56390977443609,0.8546365914786967,3.12496621860361,0.5610564441675199,test
343,2.571428571428571,0.8571428571428571,2.90957372368259,0.33814515225401864,test
344,2.5789473684210527,0.8596491228070176,3.1372513879448696,0.5583040195238169,test
345,2.5864661654135337,0.8621553884711779,2.8993535940612656,0.3128874286477319,test
346,2.593984962406015,0.8646616541353384,3.0921671905263697,0.4981822281203545,test
347,2.601503759398496,0.8671679197994987,4.23941263731544,1.637908877916944,test
348,2.6090225563909772,0.869674185463659,3.6307387904633264,1.0217162340723491,test
