t_ini,t_fin,t_centro,bloque,n_ventana,cruza_T0,mise,rmse_f,mise_rel,mae_f,l2_medio,linf_max,linf_medio,q95_abs,razon_linf_l1,razon_agregacion,cobertura_puntual,ancho_medio,cobertura_simultanea,winkler,winkler_max_medio,winkler_max_glob,picp,mpiw,picp_simultaneo,banda
25,44,34,train,20,False,0.9711710183325571,0.9854800953507672,1.0136216883967204,0.8089095469770834,0.9636210400134363,2.566891749229073,1.9144975871396919,1.7484167468092628,2.4762029037958357,0.9778188768698057,0.9606666666666667,3.894223995134514,0.55,4.238869905067263,9.43085662708538,30.279247219036005,0.9606666666666667,3.894223995134514,0.55,FAR (IC del modelo AR)
26,45,35,train,20,False,1.0015333781746298,1.0007663954063555,0.9703953407256698,0.8234878161557007,0.9809005044062331,2.566891749229073,1.893254568569353,1.7720513395912412,2.376765036240567,0.9801493224679513,0.96,3.894223995134514,0.55,4.231442167644377,8.756123181795825,30.279247219036005,0.96,3.894223995134514,0.55,FAR (IC del modelo AR)
27,46,36,train,20,False,0.9743299612175405,0.9870815372691055,1.0720669133797027,0.8116167326632218,0.9656107057121396,2.566891749229073,1.8455885807962857,1.7474739738484597,2.3514005504997755,0.9782481682147882,0.9613333333333334,3.8942239951345132,0.6,4.225008819313109,8.149205541782242,30.279247219036005,0.9613333333333334,3.8942239951345132,0.6,FAR (IC del modelo AR)
28,47,37,train,20,False,0.9396151054270071,0.969337456940052,1.060782372789006,0.7902037902260491,0.9476736722599828,2.566891749229073,1.8207103355415348,1.7267899498269172,2.3781621055406967,0.9776509361884599,0.9633333333333334,3.8942239951345132,0.65,4.221760566029888,8.036808952591759,30.279247219036005,0.9633333333333334,3.8942239951345132,0.65,FAR (IC del modelo AR)
29,48,38,train,20,False,0.9115810372195305,0.9547675304593943,1.0089557363697783,0.7747991135088989,0.9344880179979679,2.566891749229073,1.8283528746092284,1.727480090967536,2.431916810360142,0.9787597380362644,0.964,3.894223995134514,0.65,4.227790559161636,8.264046613365103,30.279247219036005,0.964,3.894223995134514,0.65,FAR (IC del modelo AR)
30,49,39,train,20,False,0.9228927096022371,0.9606730503153699,0.947143267380278,0.785781152116016,0.9398021200142427,2.566891749229073,1.816984249762034,1.7085179723733983,2.3726421577440022,0.9782746790968315,0.9666666666666667,3.8942239951345146,0.65,4.154736803420326,7.792499968971363,30.279247219036005,0.9666666666666667,3.8942239951345146,0.65,FAR (IC del modelo AR)
31,50,40,train,20,False,1.0449522172328076,1.0222290434304866,1.0303071638705115,0.8311403450498626,0.9932335961354679,3.1923524444699285,1.9315463200339718,1.8135921405487394,2.401481085850771,0.9716350777926313,0.956,3.894223995134514,0.6,4.41364140175728,10.287360213581517,53.94302263675534,0.956,3.894223995134514,0.6,FAR (IC del modelo AR)
32,51,41,train,20,False,1.0280937585920868,1.0139495838512322,0.9969727658012076,0.8219829842604532,0.9841007241376835,3.1923524444699285,1.9357244588718459,1.8074604089364925,2.433801093223183,0.9705617910506207,0.956,3.8942239951345146,0.6,4.41364140175728,10.287360213581515,53.94302263675534,0.956,3.8942239951345146,0.6,FAR (IC del modelo AR)
33,52,42,train,20,False,0.9982337188806424,0.9991164691269193,0.9799449544895774,0.8050263459375812,0.9661669570107089,3.1923524444699285,1.9127259965817553,1.7766267592072413,2.450525223680674,0.967021350228564,0.956,3.8942239951345146,0.6,4.41364140175728,10.287360213581517,53.94302263675534,0.956,3.8942239951345146,0.6,FAR (IC del modelo AR)
34,53,43,train,20,False,1.0021866255377392,1.001092715755009,0.9764719366648213,0.814772790992771,0.9691267230924199,3.1923524444699285,1.8799380183616488,1.7483393549884596,2.3418114225253444,0.968068898954598,0.956,3.894223995134514,0.6,4.41364140175728,10.287360213581517,53.94302263675534,0.956,3.894223995134514,0.6,FAR (IC del modelo AR)
35,54,44,train,20,False,0.9802619460177517,0.9900817875396718,0.9918394762338556,0.8053982460583924,0.9573547761620453,3.1923524444699285,1.8455773104301372,1.7143272849239815,2.325032104782924,0.9669451435330891,0.96,3.8942239951345132,0.65,4.397322686932771,9.988424697245625,53.94302263675534,0.96,3.8942239951345132,0.65,FAR (IC del modelo AR)
36,55,45,train,20,False,0.9761772640935235,0.9880168339120157,1.0178592950969008,0.8000348775393787,0.9542486685387546,3.1923524444699285,1.8469279551441808,1.7161035867788392,2.346327396368315,0.965822277299105,0.96,3.894223995134514,0.65,4.397322686932771,9.988424697245623,53.94302263675534,0.96,3.894223995134514,0.65,FAR (IC del modelo AR)
37,56,46,train,20,False,1.0192697172183443,1.0095888852490127,1.037443711156136,0.8083904131482406,0.9729350675795425,3.3654897635471266,1.913964934672693,1.7761450590814707,2.3945336464332647,0.9636943133932881,0.9546666666666667,3.8942239951345132,0.65,4.680368067629761,12.572599796910694,59.32587297884042,0.9546666666666667,3.8942239951345132,0.65,FAR (IC del modelo AR)
38,57,47,train,20,False,1.0367547111212847,1.0182115257260078,1.0067822045796808,0.8082704599549528,0.9801373320829736,3.3654897635471266,1.9470833748092466,1.801972370009421,2.4275511057713586,0.962606793695557,0.9446666666666667,3.894223995134514,0.6,4.821052979060264,13.888071329334574,59.32587297884042,0.9446666666666667,3.894223995134514,0.6,FAR (IC del modelo AR)
39,58,48,train,20,False,1.0417666901855038,1.0206697263000917,1.0340481629890563,0.807189564577999,0.9827096815802614,3.3654897635471266,1.9616968307714562,1.8165599050779733,2.446901867526157,0.9628086894891703,0.9446666666666667,3.8942239951345132,0.6,4.821052979060264,13.888071329334574,59.32587297884042,0.9446666666666667,3.8942239951345132,0.6,FAR (IC del modelo AR)
40,59,49,train,20,False,1.0149710705260402,1.0074577264213325,1.0241446769291065,0.803320354529881,0.9689767402067229,3.3654897635471266,1.9262698242081584,1.762329123689473,2.4159985035403486,0.9618038700727416,0.9506666666666667,3.894223995134514,0.65,4.720877792332063,12.57639985561039,59.32587297884042,0.9506666666666667,3.894223995134514,0.65,FAR (IC del modelo AR)
41,60,50,train,20,False,1.0248907550155004,1.0123688828759507,0.9888917692011051,0.8077332197610048,0.974106538854101,3.3654897635471266,1.921007283191793,1.7601148639070452,2.399425377945047,0.9622051362215386,0.9506666666666667,3.8942239951345132,0.65,4.720877792332063,12.576399855610388,59.32587297884042,0.9506666666666667,3.8942239951345132,0.65,FAR (IC del modelo AR)
42,61,51,train,20,False,1.0418921887522001,1.0207312029874467,1.0084304330806153,0.8103246651895866,0.9830772581573731,3.3654897635471266,1.940018256311759,1.7807817849869525,2.415505880201815,0.9631108124059801,0.9453333333333334,3.8942239951345146,0.6,4.75695582390061,13.082106539831779,59.32587297884042,0.9453333333333334,3.8942239951345146,0.6,FAR (IC del modelo AR)
43,62,52,train,20,False,1.032284238073983,1.0160138965949153,1.0064009366527373,0.808655930716901,0.9774648407464903,3.3654897635471266,1.9192352864686562,1.77172218772765,2.392224187500131,0.9620585348511287,0.9453333333333334,3.8942239951345146,0.6,4.75695582390061,13.082106539831775,59.32587297884042,0.9453333333333334,3.8942239951345146,0.6,FAR (IC del modelo AR)
44,63,53,train,20,False,1.0796684425422771,1.0390709516401069,0.9672320850258821,0.8278988133602467,1.0001785035704711,3.3654897635471266,1.9534911071262553,1.8054228845659002,2.370944368219855,0.9625699784906444,0.938,3.894223995134514,0.55,4.877397209820753,14.327479923086184,59.32587297884042,0.938,3.894223995134514,0.55,FAR (IC del modelo AR)
45,64,54,train,20,False,1.0412606057715945,1.0204217783699026,0.9442689420067245,0.8092056186125957,0.9859314332352558,3.3654897635471266,1.9578074277082103,1.8123944390148523,2.4073333172161466,0.9661999127559349,0.9413333333333334,3.894223995134514,0.55,4.8880752314595,14.53271742218306,59.32587297884042,0.9413333333333334,3.894223995134514,0.55,FAR (IC del modelo AR)
46,65,55,train,20,False,1.0170477100904787,1.008487833387433,1.0074376834879057,0.8007346276129539,0.9727684198920338,3.3654897635471266,1.9238110184516408,1.782221932704451,2.3860036512552014,0.964581215248358,0.9433333333333334,3.894223995134514,0.6,4.886234195550832,14.463917609061863,59.32587297884042,0.9433333333333334,3.894223995134514,0.6,FAR (IC del modelo AR)
47,66,56,train,20,False,1.0313709900702919,1.015564370224897,1.0165054546777335,0.8059416662021006,0.9814634644558957,3.3654897635471266,1.9435657857025332,1.7975386655987955,2.3975700912205418,0.9664217190275691,0.9433333333333334,3.894223995134514,0.6,4.886234195550832,14.46391760906186,59.32587297884042,0.9433333333333334,3.894223995134514,0.6,FAR (IC del modelo AR)
48,67,57,train,20,False,1.0193628860064003,1.009635026138852,0.9737761695693731,0.801500923108823,0.9729216075127143,3.3654897635471266,1.9254709925744948,1.7777235610610647,2.384030662778602,0.9636369404035625,0.9433333333333334,3.894223995134514,0.6,4.886234195550832,14.46391760906186,59.32587297884042,0.9433333333333334,3.894223995134514,0.6,FAR (IC del modelo AR)
49,68,58,train,20,False,1.0026887185021756,1.0013434568129835,0.9716125926373937,0.7973743704822909,0.9628872219771243,3.3654897635471266,1.8804783441991741,1.7378600386317273,2.3338062189263655,0.9615953601392119,0.9473333333333334,3.8942239951345146,0.65,4.860223982840602,13.919823826647573,59.32587297884042,0.9473333333333334,3.8942239951345146,0.65,FAR (IC del modelo AR)
50,69,59,train,20,False,0.9803748577184088,0.9901388072984559,0.9855491671267028,0.7871884907224933,0.9518035717935716,3.3654897635471266,1.874530583501968,1.7333207349406,2.3634522039936434,0.9612829683855336,0.9473333333333334,3.894223995134514,0.65,4.849565917866954,13.76211611629084,59.32587297884042,0.9473333333333334,3.894223995134514,0.65,FAR (IC del modelo AR)
51,70,60,train,20,False,0.9050122198413983,0.9513213021063905,0.9260851627367727,0.7581758786568356,0.925062320000268,3.3654897635471266,1.834013470399087,1.696013841895795,2.3883788760195332,0.9723973571831297,0.9533333333333334,3.8942239951345146,0.65,4.650862132172476,12.149800624335029,59.32587297884042,0.9533333333333334,3.8942239951345146,0.65,FAR (IC del modelo AR)
52,71,61,train,20,False,0.914680297726006,0.9563891978300497,0.9062970599001506,0.7631604512168068,0.9305172643686349,3.3654897635471266,1.851846818739076,1.7175547509852713,2.395204736189658,0.9729483211227024,0.9513333333333334,3.894223995134514,0.6,4.658849811555826,12.383964968338853,59.32587297884042,0.9513333333333334,3.894223995134514,0.6,FAR (IC del modelo AR)
53,72,62,train,20,False,0.9699808024309793,0.9848760340423455,0.9698670628846481,0.7872273062305338,0.9597586788218063,3.3654897635471266,1.8965285916778185,1.7721643542199792,2.3860719584075505,0.9744969373277902,0.9473333333333334,3.894223995134514,0.55,4.685846588630894,12.843466834450927,59.32587297884042,0.9473333333333334,3.894223995134514,0.55,FAR (IC del modelo AR)
54,73,63,train,20,False,0.9816076075523263,0.9907611253739855,0.9639544407836889,0.7879919445095155,0.9672830046505828,3.3654897635471266,1.9368742999135287,1.8077928504367755,2.445208803251652,0.9763029451579052,0.9473333333333334,3.8942239951345146,0.55,4.685846588630894,12.843466834450927,59.32587297884042,0.9473333333333334,3.8942239951345146,0.55,FAR (IC del modelo AR)
55,74,64,train,20,False,0.9835901155306794,0.9917611181785054,0.9636842867891104,0.7915426067068704,0.9684837765636027,3.3654897635471266,1.9426436073902775,1.8097048801451603,2.442719046571345,0.976529285945738,0.9473333333333334,3.8942239951345132,0.55,4.685846588630893,12.843466834450927,59.32587297884042,0.9473333333333334,3.8942239951345132,0.55,FAR (IC del modelo AR)
56,75,65,train,20,False,1.0312315886038197,1.0154957353942062,0.9741986749334363,0.8144310064910678,0.9951538418738355,3.3654897635471266,2.0244659159588614,1.8690308127973896,2.4742145557730435,0.9799685091612185,0.9433333333333334,3.894223995134514,0.5,4.760920880243306,14.383791492591248,59.32587297884042,0.9433333333333334,3.894223995134514,0.5,FAR (IC del modelo AR)
57,76,66,train,20,False,0.9668680051016473,0.9832944651027216,0.941304365708858,0.7972435700995194,0.963798336817114,2.793071201346307,1.9323393612579296,1.7782530418757827,2.423123262477966,0.9801726451459575,0.9513333333333334,3.894223995134514,0.55,4.471972524694663,11.619788730876838,34.8523109073587,0.9513333333333334,3.894223995134514,0.55,FAR (IC del modelo AR)
58,77,67,train,20,False,0.9296720234345486,0.964195013176561,0.9393683815557998,0.7861698037605219,0.9471899073435427,2.793071201346307,1.892365136414594,1.7449679134758338,2.408860827009494,0.9823634165281621,0.9613333333333334,3.894223995134514,0.6,4.331287613264161,10.30431719845296,34.8523109073587,0.9613333333333334,3.894223995134514,0.6,FAR (IC del modelo AR)
59,78,68,train,20,False,0.9113862175591783,0.9546655003503469,0.953883940299242,0.7785474337019969,0.9370099331692021,2.793071201346307,1.8766384797283961,1.7300083014779264,2.4092117686665833,0.981506017369785,0.9613333333333334,3.8942239951345146,0.6,4.331287613264161,10.30431719845296,34.8523109073587,0.9613333333333334,3.8942239951345146,0.6,FAR (IC del modelo AR)
60,79,69,train,20,False,0.8920266748110899,0.9444716379071898,0.9318669238720617,0.7652589171887529,0.923181310681022,2.793071201346307,1.8336845900233822,1.7108779692081661,2.387842889133025,0.9774579496390764,0.9613333333333334,3.8942239951345146,0.6,4.331287613264161,10.30431719845296,34.8523109073587,0.9613333333333334,3.8942239951345146,0.6,FAR (IC del modelo AR)
61,80,70,train,20,False,0.9162559373513078,0.9572125873343433,0.9299260691293962,0.7746092265094481,0.9339424301146482,2.793071201346307,1.8592952657549173,1.7371448717687514,2.3957624087186873,0.975689666509194,0.956,3.894223995134514,0.55,4.356995591987036,10.674778945377989,34.8523109073587,0.956,3.894223995134514,0.55,FAR (IC del modelo AR)
62,81,71,train,20,False,0.9101248352572385,0.9540046306267274,0.919898004228006,0.7747087348163576,0.9308977891591059,2.793071201346307,1.8524280022609176,1.7271947706363278,2.3864411069132223,0.9757791097382392,0.9593333333333334,3.8942239951345132,0.55,4.327950707480261,10.386805693581085,34.8523109073587,0.9593333333333334,3.8942239951345132,0.55,FAR (IC del modelo AR)
63,82,72,train,20,False,0.9572008244381214,0.9783664060249214,0.8977413696615374,0.7944200706353104,0.9537801168987127,2.793071201346307,1.8818185840728006,1.7592646537650793,2.373838353135519,0.9748700599542227,0.9533333333333334,3.894223995134514,0.5,4.353914911069095,10.781460450969618,34.8523109073587,0.9533333333333334,3.894223995134514,0.5,FAR (IC del modelo AR)
64,83,73,train,20,False,0.9135811640336733,0.9558143983188752,0.8809763025412884,0.779974555865293,0.93331155322781,2.793071201346307,1.8385821919878242,1.714116924736724,2.363675535406703,0.9764568883554756,0.9606666666666667,3.894223995134514,0.55,4.233473525148951,9.536087067715213,34.8523109073587,0.9606666666666667,3.894223995134514,0.55,FAR (IC del modelo AR)
65,84,74,train,20,False,0.8931454486355213,0.945063727288018,0.9287765327581807,0.7716886269866895,0.924136884039451,2.793071201346307,1.842295132022252,1.6994678763740267,2.392521200054097,0.9778566855923894,0.9646666666666667,3.8942239951345146,0.55,4.1779240198683265,9.545045156650247,34.8523109073587,0.9646666666666667,3.8942239951345146,0.55,FAR (IC del modelo AR)
66,85,75,train,20,False,0.9384881823701589,0.9687559973337759,0.9806270904730402,0.7905696652094834,0.946537110170452,2.793071201346307,1.8902412273016231,1.7427819149547823,2.4042213816773996,0.9770645165299878,0.958,3.8942239951345132,0.5,4.22952795811085,10.148042011646819,34.8523109073587,0.958,3.8942239951345132,0.5,FAR (IC del modelo AR)
67,86,76,train,20,False,0.928481494462857,0.9635774460119212,1.0278393239836303,0.7883987461436941,0.9406636922955034,2.793071201346307,1.8711859735751397,1.7277447868719726,2.3844634075367566,0.9762201224081637,0.958,3.894223995134514,0.5,4.22952795811085,10.148042011646817,34.8523109073587,0.958,3.894223995134514,0.5,FAR (IC del modelo AR)
68,87,77,train,20,False,0.9965545154182825,0.99827577122671,1.0370910703312977,0.8101175348710971,0.9757961904625032,3.5016700879110196,1.9883658272143543,1.8359192911368183,2.456712477002307,0.9774815923493934,0.952,3.894223995134514,0.45,4.469586161868951,13.14448530712466,63.974683654109064,0.952,3.894223995134514,0.45,FAR (IC del modelo AR)
69,88,78,train,20,False,1.034152644781692,1.0169329598266013,1.0551916817769682,0.8236812907716577,0.9959630486184794,3.5016700879110196,2.0295207607023884,1.877810488205779,2.470622409494111,0.9793792589713116,0.9453333333333334,3.894223995134514,0.4,4.506047938386698,13.648299871268865,63.974683654109064,0.9453333333333334,3.894223995134514,0.4,FAR (IC del modelo AR)
70,89,79,train,20,False,1.0560174224318912,1.0276270833487657,1.0151227283822934,0.8351733402509731,1.0068453947703033,3.5016700879110196,2.040658224496414,1.88958225173135,2.442965125448096,0.9797770135536518,0.944,3.894223995134514,0.4,4.544725475007432,14.058152725536843,63.974683654109064,0.944,3.894223995134514,0.4,FAR (IC del modelo AR)
71,90,80,train,20,False,1.0316035541894033,1.0156788637110665,0.9671692373641828,0.8260791801941731,0.9949045941256051,3.5016700879110196,2.0233049808239407,1.8735549803076523,2.45260592958908,0.9795464193184479,0.946,3.894223995134514,0.4,4.491573660403583,13.381126542367545,63.974683654109064,0.946,3.894223995134514,0.4,FAR (IC del modelo AR)
72,91,81,train,20,False,1.0507399022036474,1.0250560483230404,0.9916975773661331,0.8333012607618017,1.0041642242233806,3.5016700879110196,2.0474075124251376,1.897002724909663,2.4579237505512923,0.9796188470534483,0.9426666666666667,3.894223995134514,0.4,4.568845639714997,14.27935731941931,63.974683654109064,0.9426666666666667,3.894223995134514,0.4,FAR (IC del modelo AR)
73,92,82,train,20,False,0.9966236350771955,0.9983103901478716,0.9790684659617549,0.8061230352533164,0.9758170949857575,3.5016700879110196,2.0208276458820715,1.8674027838631968,2.5161307728847992,0.9774686356226521,0.9466666666666667,3.8942239951345132,0.45,4.541848862639929,13.819855453307232,63.974683654109064,0.9466666666666667,3.8942239951345132,0.45,FAR (IC del modelo AR)
74,93,83,train,20,False,0.9801957717437373,0.9900483683859781,1.0002788510325884,0.7962121440199523,0.9646614233145312,3.5016700879110196,2.009646580300315,1.8412066374927423,2.5528972145813946,0.9743578739361655,0.9466666666666667,3.894223995134514,0.45,4.541848862639929,13.819855453307232,63.974683654109064,0.9466666666666667,3.894223995134514,0.45,FAR (IC del modelo AR)
75,94,84,train,20,False,0.9631443053000639,0.9813991569693057,0.9934264820541403,0.7848300788745495,0.9528025527097028,3.5016700879110196,1.9956522911832004,1.8296663398721815,2.5722023343218123,0.9708613930870768,0.9466666666666667,3.894223995134514,0.45,4.541848862639929,13.81985545330723,63.974683654109064,0.9466666666666667,3.894223995134514,0.45,FAR (IC del modelo AR)
76,95,85,train,20,False,1.0103841580322759,1.005178669706175,1.0201651483747678,0.7907935654557403,0.970474424604245,3.8053655296798263,2.046267007599876,1.8930052778492428,2.6028326505984385,0.9654745507959552,0.942,3.894223995134514,0.45,4.905030429566653,16.015939788209234,78.77399760539872,0.942,3.894223995134514,0.45,FAR (IC del modelo AR)
77,96,86,train,20,False,1.0008044661110824,1.0004021521923483,0.9855952140027985,0.7828677399894186,0.9629631086559132,3.8053655296798263,2.0307705355417367,1.877367618760171,2.6145741056561653,0.9625760066045553,0.942,3.894223995134514,0.45,4.905030429566653,16.01593978820923,78.77399760539872,0.942,3.894223995134514,0.45,FAR (IC del modelo AR)
78,97,87,train,20,False,0.9725976318479633,0.9862036462353825,0.9719229672409455,0.7696036755234957,0.944664025248216,3.8053655296798263,1.9883144746473937,1.836074257208042,2.591966908773979,0.9578792664722596,0.942,3.894223995134514,0.45,4.905030429566653,16.01593978820923,78.77399760539872,0.942,3.894223995134514,0.45,FAR (IC del modelo AR)
