X1,X2,Y
0.9783427976145963,-1.7990111012494272,-14.668069951718037
1.082343741605927,-1.861469716356336,-15.911311884511639
1.146467430276797,-1.9019509067200566,-16.23452295498789
1.16854663854338,-1.9216476435007355,-16.366869070506205
1.1491891708685595,-1.9209956993281558,-16.46013766207401
1.0921453077503958,-1.9004100221989064,-16.152881237535595
1.0035035592301504,-1.8597320446358125,-15.704981102817799
0.890677201872569,-1.7982196662446195,-15.36427097669236
0.7634096475621086,-1.7149140749527645,-14.039606794900575
0.6309283454254011,-1.6104541654400744,-12.930706687543848
0.502787539201873,-1.4846736152326308,-11.264131567822444
0.38710005255734264,-1.3392970649845488,-9.425935752291624
0.29106105087792655,-1.1778130502241593,-6.938594299701859
0.2184954988504501,-1.0040909233060278,-4.931157074142538
0.17219643611496915,-0.823676157582208,-1.9933487909355945
0.15235411004919358,-0.6435291775482352,0.918768833859406
0.15722734157222773,-0.47038896758908344,3.5448784259693418
0.1831538929948765,-0.310787584718376,5.693639620835448
0.22595898418550395,-0.1710489815806968,7.933785765108223
0.2803644429712584,-0.05554997282889307,9.609188365376472
0.3413712623305208,0.03261581508994599,11.085336875090883
0.40456271434435537,0.0931043293711703,12.308053576731682
0.4657784382565858,0.12662426971817708,12.795088469998209
0.5216887261618935,0.13608564977158993,12.898071754709662
0.5702875013206433,0.12641513128143195,13.081026184282404
0.6099348843161243,0.10291547419939179,12.797233905765498
0.6395791503614784,0.07120239211806001,12.262764683780562
0.6585160658036722,0.03657858960914445,11.704823660169172
0.6665487063299497,0.0038926494952285506,11.395487687526979
0.6628732828275937,-0.024123554187286178,10.775786438370618
0.6473091703392606,-0.04532518358838755,10.603623531032994
0.6184675419772692,-0.05997296602864716,9.985166687974461
0.5755519744397843,-0.06933828619923285,9.904740559435421
0.5173086174800878,-0.0751375140911458,9.798437105460698
0.44300908562303454,-0.08075287330046149,9.812475788302436
0.3512009319119326,-0.08947548094374297,9.128592654106717
0.24198006197014632,-0.10397777204703954,8.953639145282752
0.11527407506494403,-0.1261064332412577,8.27739765819973
-0.028144383407000872,-0.15751124392311458,7.407698153890159
-0.18574057832166668,-0.19829479511020096,6.908975948315099
-0.3558156705006438,-0.24721550334249018,5.245048261910263
-0.5345288482015699,-0.3031247405531369,4.240148720293742
-0.7178108379294299,-0.36245254701021623,3.1674786757097753
-0.900327900569801,-0.42131355128874676,2.2939831550923353
-1.077986544755047,-0.47640424315064384,0.4404240702248044
-1.2447700574783849,-0.5225535001890531,-0.2082974061820007
-1.3960991018256357,-0.5563394419763006,-1.1721088109766031
-1.526998945767007,-0.573383524619723,-1.5548965995554582
-1.6342601857508583,-0.570707878573097,-2.1151809308786214
-1.7141698435778778,-0.5461095929988153,-1.459541564659571
-1.7645390990941712,-0.49830595181159165,-0.7046673161108761
-1.7843544756149703,-0.4270128525331891,0.09180895126567622
-1.7724054453315117,-0.333189158380672,1.8530869748169159
-1.7296248894079091,-0.2196720918253411,3.1894439113193385
-1.656960509409925,-0.09032129630879628,5.210870164875858
-1.5560231252629912,0.04989355238222781,7.67835795664105
-1.429269973526687,0.1947972734121197,10.096807579603526
-1.2798029201850536,0.33826683293397003,12.450008345819697
-1.1113735097659747,0.47281380147489543,14.73918719150612
-0.928643420252046,0.5916599729880974,16.780224394243998
-0.7362151988990908,0.6876358831421568,18.945604378386516
-0.5395419484334494,0.7542067174480498,20.403426832474967
-0.34450478738914436,0.7861129189714617,21.09104459128531
-0.1566666326224293,0.7801292181207443,21.42431210595672
0.018889498438699803,0.733273731809372,21.24299777676548
0.17688900034506982,0.6453833416196975,19.881662497209312
0.3134524489333984,0.5186447453656812,18.246903674030087
0.42597860903711465,0.35634384888446785,16.28877371666748
0.5133475263762888,0.16491801191324568,13.80147075685244
0.5754563875615046,-0.047578084270548604,10.505806370742865
0.6146202584853379,-0.27215828708701734,7.42568543499527
0.6332509658879362,-0.49836532109626064,3.616969281251788
0.635525450128334,-0.7158749727616016,0.3781638878838632
0.626785005913344,-0.9149953525166022,-2.1684971440683114
0.6116933466805232,-1.0867300784156588,-5.034343925836942
0.5956266525309228,-1.224335111949706,-7.0719896531578
0.58294798873493,-1.3219029920819687,-8.694936569482826
0.5772311533113803,-1.3776146368394842,-9.625540822473507
0.5810624404210699,-1.3917437626488924,-9.735873282657744
0.5956075469800618,-1.3661066179128873,-9.290135249911048
0.6204452118190329,-1.3057288212437501,-8.461599654553595
0.6542097183022403,-1.2165324018577606,-6.947994391655892
0.694387733099014,-1.1058356129055102,-5.114362425376868
0.7370282628209004,-0.9814789958963741,-3.452795238947896
