6.195231639790488742e+00,6.114327873516919531e+00,6.793267987659882934e+00,7.513155240439500560e+00,7.288273764978256075e+00,8.050820526274975464e+00,9.649721224742300763e+00,8.709248531602399979e+00,9.660957402127728244e+00,9.353507715220496621e+00,8.850629497193590822e+00,8.500644767051154460e+00,9.738633437645265900e+00,1.010499496696360033e+01,9.172511158364340389e+00,9.732326469013527159e+00,9.267868950258703720e+00,8.459422228314986469e+00,8.984585191626235812e+00,8.362942346210576972e+00,8.293430232205441399e+00,7.504106386600780887e+00,7.505052756045215823e+00,7.450309706799058240e+00,6.993348655544959769e+00,5.870964620560513936e+00,6.386247938248062361e+00,5.394659645560015093e+00,5.882441631349506039e+00,4.593566891479400560e+00,4.797250919318260642e+00,3.543840096505324944e+00,3.849934127710883836e+00,3.714438989710845185e+00,3.763564493057542926e+00,3.770013413321617435e+00,2.856445883830974530e+00,2.501887115870542466e+00,2.157702833387359576e+00,2.671391545446696103e+00,1.124486603810185725e+00,2.363244718469882599e+00,2.833580528169264312e+00,2.102925101395765051e+00,2.392166134204236183e+00,2.101025890744569580e+00,3.264007725925294423e+00,2.069676143638116805e+00,2.027532477777529429e+00,2.712080803135946017e+00
5.191993867583980737e+00,4.896630436551512311e+00,5.107994154753360938e+00,5.894735494478719140e+00,5.408621429043324547e+00,6.015303782402046551e+00,6.784417863934915971e+00,6.232922099730624055e+00,6.226758370007403620e+00,7.468094300677443620e+00,7.632929134047504505e+00,7.273848538154197740e+00,6.582046237271831579e+00,7.169321215432232108e+00,6.345296113628355883e+00,7.189297468898360854e+00,6.463171236174999557e+00,6.329880474678488689e+00,5.014266691679554633e+00,5.387489636450694341e+00,4.645924945878989298e+00,5.423832021531142189e+00,3.466721239920636410e+00,4.471615396572019563e+00,3.077926474148307001e+00,2.557974832661724207e+00,2.680345269444603495e+00,1.597521046162679204e+00,1.755541163612044819e+00,1.594605426932662162e+00,2.100099260284260971e+00,1.914145452040879380e+00,2.402859026499988726e+00,3.016560983888154635e+00,2.065193633786273075e+00,3.107163664040575313e+00,2.056451900711810943e+00,1.729478058129870988e+00,3.126098909108837365e+00,4.358235070591393701e+00,3.305612270941022501e+00,3.393778973617683103e+00,3.551349850157405896e+00,4.105644516717919856e+00,4.100743556809961277e+00,5.661920400808399201e+00,4.271662329549162251e+00,5.976835309080807512e+00,5.578382723290107315e+00,5.819587504677929957e+00
2.386520189146137838e+00,3.902514576789719580e+00,4.197786483343766584e+00,4.306375670438547409e+00,4.217797642161537297e+00,3.557636510440473465e+00,5.534607549198061527e+00,5.755581281734526655e+00,5.257048758584456749e+00,6.035551802302108193e+00,5.372768902292348159e+00,6.209135460151060215e+00,6.196971103863348596e+00,6.105711891923850665e+00,6.942020114073160997e+00,6.175230852476104815e+00,7.112911476632104879e+00,5.510087558928724150e+00,6.578509096309614002e+00,6.925563905540251142e+00,6.008860397142732346e+00,5.370058694898249385e+00,5.877326031714718013e+00,4.982401034405945950e+00,5.236102673844245103e+00,4.024001247178529361e+00,4.442674775160750045e+00,4.711192282469478521e+00,3.953754192170088722e+00,4.493360230878131745e+00,3.406214677605025276e+00,3.271613254426717354e+00,3.259655526051365992e+00,3.471426537798644851e+00,2.811154123198603028e+00,1.994296179779505129e+00,2.659454267057828059e+00,2.470788769820175812e+00,3.020685424993957646e+00,2.953565122709671087e+00,3.510278869490840226e+00,4.061636256841889114e+00,3.479245621589061255e+00,4.573730862116978102e+00,3.289247327077742700e+00,4.421300173775469133e+00,4.926789878471102391e+00,5.585546345467983897e+00,5.030350913639615840e+00,5.616303582829416108e+00
4.358836081543953966e+00,5.597096297464998038e+00,4.977858371591287856e+00,5.490916313871837318e+00,5.063096809054576042e+00,7.146194370087000536e+00,5.566700482610100309e+00,6.062829503670060127e+00,6.351952505642038282e+00,5.961478957059270556e+00,7.288715511255622559e+00,7.880532909295753896e+00,7.022353958453178890e+00,7.352633946566842660e+00,7.043925434389914919e+00,6.079259048634370721e+00,6.543062456668268467e+00,6.308986241298278230e+00,7.234368040891468787e+00,5.878909361203894512e+00,6.346585545763027802e+00,5.129817549990585590e+00,4.761217943560347443e+00,4.502601186017244572e+00,4.922926456859265443e+00,4.974560895641506164e+00,4.166916095892072569e+00,3.263841944269969986e+00,3.114169183303600708e+00,3.153362194105702621e+00,2.845936511281102366e+00,3.085074574744930853e+00,2.632479498020138475e+00,2.107423137142600655e+00,2.553825996034278401e+00,2.064827195871669741e+00,1.921402350329543873e+00,1.682125041281575806e+00,1.252631420743269386e+00,1.900820029554961321e+00,1.797579213961834732e+00,1.521463142238145272e+00,1.419740921670475720e+00,1.116864451966726790e+00,7.060830298877475153e-01,4.473713403842505265e-01,1.903694957693104151e+00,2.142509180512832234e+00,1.854398484116632995e+00,1.688879964387845822e+00
4.985015619866486780e+00,5.414066344455977564e+00,4.943118476241051162e+00,5.173580486639155041e+00,6.339591883012253959e+00,6.411222859740087543e+00,6.049950265619111534e+00,6.495201905242254270e+00,6.856870931607275566e+00,7.318472280958746801e+00,6.530833429719334227e+00,7.341141288790595354e+00,7.247439792902387268e+00,7.157524129787097067e+00,7.517600463657624132e+00,6.490537870653422914e+00,6.422053857576939251e+00,5.926226561492531353e+00,6.517247549418907937e+00,4.554941292121990060e+00,5.243977286452598641e+00,4.315205275257835815e+00,5.023761526165317015e+00,4.813169296390196195e+00,4.341203988481408871e+00,3.021371314987679302e+00,2.998120697693533288e+00,3.352707773136284430e+00,3.185346644096157753e+00,2.476553041543795963e+00,3.549031777724986014e+00,2.250752826047775823e+00,2.423170884635315048e+00,1.952324221644700541e+00,1.025751186728548037e+00,2.195755715388679530e+00,2.768170003248282107e+00,1.734946537049669057e+00,2.100522518377573977e+00,2.499101276515806713e+00,2.827831645641009306e+00,2.131958294033581058e+00,2.458279059402416866e+00,2.487996495685599996e+00,3.505926424143828601e+00,3.354902815077485112e+00,3.263228323537477937e+00,2.988025109332635765e+00,2.399779829830653632e+00,1.911842972070839197e+00
4.504350148772626738e+00,5.505132649051462046e+00,5.643113867607993051e+00,6.717435751363766805e+00,7.756952845974028676e+00,6.828470101881113585e+00,5.403546568245017667e+00,7.391479459050716017e+00,6.430915712587165878e+00,6.978391926135406820e+00,7.497524445705415985e+00,5.358756508919931605e+00,7.202690935328869060e+00,6.080464411444288508e+00,4.860830159055249844e+00,4.975465301143439767e+00,4.736708657710088310e+00,4.281974003752364588e+00,4.628117124390052517e+00,3.742859013829337833e+00,3.576174685910142870e+00,3.162590744287207656e+00,2.942175486711201327e+00,3.228840389740808003e+00,3.172902380679144763e+00,2.506078195533988584e+00,1.988473641672024339e+00,2.869258675739295050e+00,2.008872435404949641e+00,1.246399769098632371e+00,1.231344540066572124e+00,4.593537966021798979e-02,9.958398692855153778e-01,1.420480639857360616e+00,7.023413323968967781e-01,6.201648941584927410e-01,-3.606195118943207323e-01,3.340872393796580631e-01,7.075193947811425632e-01,-4.283372117387196365e-01,5.485665611293873978e-01,2.079039384680524627e+00,3.031038934574423749e-01,1.024246823532602324e+00,1.536447051405948727e+00,1.730926448059149747e+00,1.661125985768223901e+00,2.570682932763667772e+00,2.871476307354133173e+00,1.577854935133302217e+00
5.604727463172898716e+00,5.951151895632723843e+00,6.557668391622966553e+00,6.864830530576874423e+00,6.902025740652517172e+00,6.762786566391521426e+00,6.145990251164277218e+00,6.429897746281432624e+00,5.553555042517798412e+00,6.772371342185605769e+00,7.353605385982356246e+00,6.601869636152157383e+00,5.765536654620754042e+00,5.897599047141916628e+00,5.402449398341061304e+00,5.617576618101921326e+00,5.908633537020534732e+00,4.763679178576808226e+00,5.263977473397082996e+00,4.334703551283503487e+00,4.251081547890573020e+00,4.354525069427810813e+00,4.045974824890882005e+00,3.618978424622866896e+00,3.712004944941756257e+00,2.816922558892108963e+00,2.080557342207358662e+00,1.215990870642728483e+00,2.895132861514487121e+00,2.461091037867229936e+00,2.112815663989725756e+00,1.755298454961619514e+00,2.607212449008224464e+00,1.074625292472892513e+00,1.514099249423855653e+00,7.125621646264901354e-01,1.029872897240393881e+00,1.290045825640562915e+00,2.054992827493313801e+00,1.593113288334693012e+00,2.403322748155560795e+00,1.190328410185591101e+00,1.891861656766359534e+00,3.345539840464438086e+00,2.581410153118546269e+00,2.885474207979279448e+00,3.858739233729466367e+00,3.640650611640454226e+00,4.864470814531839160e+00,3.220328937033485328e+00
5.125721009275222784e+00,5.878174831499795694e+00,5.672201547540814737e+00,5.500212721676500216e+00,6.595475494025653695e+00,6.367279195275744819e+00,5.769962763943060402e+00,5.730745339823141826e+00,6.522581800146231679e+00,6.592397560265535361e+00,7.490265971320955174e+00,6.598991530729875876e+00,7.232603707398963522e+00,6.120511872963110278e+00,6.776029162479952461e+00,7.878690648317841827e+00,6.434493264166793125e+00,6.467740878583170705e+00,5.682472058944664894e+00,5.835926407747872524e+00,5.198330247980607055e+00,5.271719236207414561e+00,4.860259598110850732e+00,4.402808260133959095e+00,3.549096013338785216e+00,2.688906883959975236e+00,2.726452758610401261e+00,3.237090433923006660e+00,1.770287611121860838e+00,2.470885351951488396e+00,1.992453682206831056e+00,1.357128178216713055e+00,1.932375195898641262e+00,2.917632417980919879e-01,6.345978840419715938e-01,-2.432028022029278924e-01,4.841933462762766371e-01,6.252855899494780267e-02,8.176357365538504673e-01,8.618364093235305612e-01,1.338459753714928979e+00,1.188000608944752789e+00,2.005479797008000276e+00,2.243730474439080247e+00,2.321502687136590914e+00,1.799990599866713392e+00,3.351850609545371285e+00,4.555548154130793392e+00,4.803166502411100325e+00,4.104887170828082077e+00
3.149156444684003020e+00,2.537423631044982919e+00,2.999530910480378232e+00,3.145193168336297695e+00,4.156383139847135588e+00,3.781828622150852581e+00,4.174795524583812423e+00,4.955389389083650897e+00,4.044029565576126473e+00,5.490348507626811703e+00,5.662474321345337458e+00,5.133372404827959201e+00,5.890404922730943404e+00,6.215775571647768061e+00,5.355818278073844141e+00,6.205247769029158533e+00,5.634864435229623325e+00,6.463815470441692135e+00,6.133694209085566840e+00,5.574173738902588937e+00,6.201783375908534346e+00,5.854637801759476012e+00,5.601219043171035139e+00,3.864948237620070781e+00,3.946718607948951352e+00,3.748328812314701608e+00,3.443972670251696400e+00,2.999237691122959237e+00,2.104352239231925825e+00,3.104554623892495258e+00,1.871363065087931155e+00,2.697719996297659684e+00,1.636114987117339714e+00,1.595880599767200758e+00,1.941469622023902275e+00,2.249633732383339524e+00,2.589337175704216065e+00,4.200968769815642823e-01,5.046013992488155298e-01,1.621739156253150238e+00,1.086925879354386115e+00,8.734492242386870942e-01,1.221503329488637712e+00,2.107539973841765057e+00,1.960225082100524929e+00,2.093413073735153951e+00,2.521549681476068283e+00,2.759344331455900079e+00,3.441661947809977029e+00,2.661107416577059848e+00
6.140603247935892739e+00,5.129385794609348181e+00,4.877935628945250457e+00,6.253733226376357202e+00,6.427177274016924180e+00,7.834386587408225466e+00,6.204815219001384108e+00,6.268236142992925863e+00,5.705831870715749154e+00,5.861389704371227083e+00,5.811034723480492659e+00,5.462975330817811503e+00,6.569506912888065209e+00,5.213763565931182953e+00,5.328477877029632381e+00,4.854395124482165258e+00,4.515236023794380493e+00,5.002824505367303054e+00,3.674546900800071292e+00,3.556623507007603990e+00,3.358628084976065242e+00,3.217732912844964321e+00,2.785945641363241521e+00,2.712777528607885902e+00,2.591062477301885991e+00,2.300962030219102505e+00,2.402463236730119522e+00,2.395979090958612279e+00,2.419583050585790929e+00,1.727630775839382515e+00,1.555443497199164860e+00,2.265395208597420051e+00,1.615244837537221256e+00,1.932859657201459136e+00,1.763882857739963228e+00,1.855177376758381902e+00,1.431949145866719064e+00,8.363480633595915537e-01,1.965502809984146282e+00,1.744851452427399918e+00,2.159713460419542042e+00,2.158284254449829742e+00,2.559371823133253177e+00,1.504012489026850252e+00,2.554203618415971988e+00,2.131707006995107623e+00,2.165342474443121112e+00,2.898252347557570108e+00,2.948275810234837202e+00,4.242567719384265246e+00
4.904176637510920145e+00,5.538199094951168355e+00,5.587980310068076051e+00,5.827090338275000114e+00,6.096747843275868384e+00,4.596299297192582678e+00,5.138849669087997007e+00,5.027386040498779352e+00,4.718958440335853766e+00,5.446194927520141782e+00,5.652470658121414360e+00,4.904492961896152359e+00,4.970472249687036381e+00,4.608551218717024334e+00,5.550319704701875523e+00,5.684098151864146686e+00,5.049831009301081863e+00,4.397954666498981702e+00,4.374483258888418824e+00,4.844602637944715795e+00,5.102828380189943225e+00,4.572958735650054507e+00,4.520426430842648280e+00,3.692824912977928697e+00,4.024619618800397980e+00,3.218963203860659927e+00,3.816429149002326771e+00,3.248412519388091280e+00,3.135573325798605815e+00,3.096423372573887889e+00,3.535235312227153148e+00,2.930550656971138146e+00,3.213174665149265863e+00,3.023263794748641597e+00,3.293031750343275554e+00,3.201341641292723139e+00,3.842947489301224984e+00,2.764778491626405987e+00,3.040825550673518674e+00,3.020473738553318022e+00,3.566847318209856788e+00,3.335759441523353352e+00,2.836990772512851589e+00,3.173797460393781744e+00,3.461425537123412610e+00,3.574725798562384593e+00,3.306812135136063091e+00,3.977629916364077811e+00,3.084245104667609372e+00,3.175017389129835887e+00
2.543149011451037111e+00,1.303604578177365969e+00,3.232252024220158670e+00,2.694107070544928817e+00,3.602076104275895752e+00,3.251157125756658051e+00,4.060356616863190382e+00,4.222864088969714658e+00,3.719452519693294157e+00,4.543951233754770058e+00,4.568724334926908881e+00,4.236751501674298481e+00,5.373453325309711204e+00,5.254540674426785074e+00,4.148010058674979739e+00,4.799298454847564344e+00,5.574516791167985374e+00,4.875599461358441467e+00,4.907640275040344058e+00,4.576042862885616458e+00,5.003126032216967722e+00,6.271237430891678954e+00,4.959634025360716514e+00,5.449643308029458844e+00,3.513020628313499927e+00,3.993605242690556612e+00,3.548739252648541065e+00,2.847296919358056844e+00,3.363114574675076796e+00,2.794237687714110407e+00,2.161208436180180659e+00,1.612827726531304684e+00,1.225713338053650237e+00,1.354162538943026295e+00,1.387550496187572646e+00,1.684991291739601049e+00,1.354371448784573939e+00,1.671922350818997982e+00,1.945709704108698146e+00,2.122841119902032503e+00,2.931305713347577058e+00,1.642568429154515730e+00,2.893870542919728450e+00,2.917065117981245237e+00,3.969126936370514613e+00,5.076998286483703104e+00,5.471185756082853402e+00,5.946223058982862852e+00,6.031757882900426360e+00,6.289845323983433545e+00
4.715774982006045057e+00,5.264582352825180500e+00,6.014213133055592131e+00,5.142110664924582686e+00,5.860018531095231076e+00,5.967391001440809362e+00,6.369788009985124511e+00,6.284089327736309016e+00,6.700663618150999312e+00,5.285585791392479749e+00,6.615741176103150600e+00,6.982294658380951091e+00,6.063529692633258250e+00,6.127260513696655586e+00,6.360916509425889487e+00,6.178509756680756304e+00,6.046244000597241097e+00,5.832790445882892527e+00,5.891582799279781568e+00,5.595420494933383004e+00,5.110973956675316288e+00,5.452890607791111677e+00,5.011227867810173819e+00,4.221964723692871679e+00,4.425719450412785250e+00,4.092939003138220677e+00,5.374678588929591605e+00,3.974861794655036196e+00,3.962985274118558721e+00,3.842318474363172420e+00,2.681987556446164600e+00,2.276876308630327195e+00,3.121127956302427453e+00,2.487493992966171685e+00,2.425383641225239639e+00,2.071579614041562323e+00,2.656795728039195392e+00,2.451536640207329310e+00,3.480168148503943293e+00,1.245062645112893218e+00,2.334097160911406288e+00,3.558668295223903932e+00,3.603961677703650501e+00,3.723346679401788428e+00,3.162449546472520190e+00,3.850819507744019710e+00,4.819042551568939459e+00,5.241146695835110947e+00,5.892351437608120968e+00,5.285386095033961951e+00
