componente,t_ini,t_fin,t_centro,bloque,n_ventana,cruza_T0,rmse,mae,r2_local,sd_obs,sd_pred,crps,cobertura,ancho,M
FPC 1,85,104,94,train,20,False,0.43137001800435376,0.34939065741263065,0.15912567465088479,0.4826392170547955,0.27316923164743423,0.280077093331757,1.0,3.2624740760028366,M=2
FPC 1,86,105,95,train,20,False,0.5435139275133856,0.4215586337362732,0.12361584154607341,0.5956643591171861,0.26060860281622666,0.3227706584679379,1.0,3.2375987255573273,M=2
FPC 1,87,106,96,train,20,False,0.5486948869798873,0.43305079768531823,0.10330081133284985,0.5944915995189654,0.2644913603009667,0.3253433108497309,1.0,3.2467540271580217,M=2
FPC 1,88,107,97,train,20,False,0.5491564177062866,0.4347462990229591,0.0987028242254745,0.5934720298299877,0.2676426985199264,0.3253891839533167,1.0,3.2444346912205217,M=2
FPC 1,89,108,98,train,20,False,0.563885866980997,0.4438529281125135,0.0337997353307099,0.5885668953430877,0.2606788748493794,0.3322674862188492,1.0,3.2447560416162013,M=2
FPC 1,90,109,99,train,20,False,0.5640675962687042,0.44417252207343283,0.04880680827484407,0.5933828395897027,0.2640114569799687,0.33254336239305626,1.0,3.24923738732934,M=2
FPC 1,91,110,100,train,20,False,0.5750313512481072,0.4523527145013439,0.005410206433612119,0.5915721521969026,0.272354259077005,0.3381671019718856,1.0,3.252545094937086,M=2
FPC 1,92,111,101,train,20,False,0.5895333868582181,0.4687453131349139,0.014628232909957628,0.6093215601298982,0.2651463248488653,0.3461600694991306,1.0,3.256554470360279,M=2
FPC 1,93,112,102,train,20,False,0.609550733533485,0.5011328529259221,-0.0075398906154138245,0.6230414358366604,0.2634618788874585,0.35750611445465375,1.0,3.266203204393387,M=2
FPC 1,94,113,103,train,20,False,0.6128364432987867,0.5116648424775053,0.07358427102457477,0.6532506051970894,0.2825054107338798,0.36162635989038316,1.0,3.2993813665211205,M=2
FPC 1,95,114,104,train,20,False,0.636834937012948,0.5433189376767844,0.06125681700103025,0.6743598108615416,0.26110190595407756,0.37460950544211097,1.0,3.3032273340225218,M=2
FPC 1,96,115,105,train,20,False,0.6494887931016633,0.5537413593734147,0.05313752777321845,0.6848041870066348,0.2611039131520478,0.3820094912195017,1.0,3.304884587675333,M=2
FPC 1,97,116,106,train,20,False,0.6489917788298638,0.5520930945650875,0.06471796579953326,0.6885034117789017,0.2480408178712002,0.38093909418330785,1.0,3.2929385451972486,M=2
FPC 1,98,117,107,train,20,False,0.6596685032900607,0.5616492669332812,0.021856461048763043,0.684325385449232,0.2379757959573031,0.38698586522997214,1.0,3.282249816060067,M=2
FPC 1,99,118,108,train,20,False,0.7182323421179496,0.61525670557408,-0.11932576172370424,0.6965060694351348,0.26906495495497196,0.41841218938751945,1.0,3.2823246382176876,M=2
FPC 1,100,119,109,train,20,False,0.8043018472238065,0.6747877214473168,-0.2673413766023611,0.7330109400378366,0.2661916906968864,0.45994036041465314,1.0,3.2674939960241316,M=2
FPC 1,101,120,110,train,20,False,0.8146138037812218,0.6977157698231735,-0.31274325088351085,0.7294576199177765,0.26697370749470495,0.46791800847642195,1.0,3.270467009395361,M=2
FPC 1,102,121,111,train,20,False,0.8165935982693497,0.7022274395021733,-0.3353813573931843,0.7250058548961713,0.26092161449328705,0.46974488651911733,1.0,3.2781813900172714,M=2
FPC 1,103,122,112,train,20,False,0.8000150113129333,0.6778280454596451,-0.29575859895714585,0.7210647807008707,0.271727505944214,0.4587642349275741,1.0,3.2977165932953363,M=2
FPC 1,104,123,113,train,20,False,0.8073904503257132,0.694513095552142,-0.31909383105295186,0.7212469025403757,0.2729328339983027,0.4651151185292771,1.0,3.3081732814013955,M=2
FPC 1,105,124,114,train,20,False,0.8632517440740783,0.7402057119410127,-0.29612957424014863,0.7779495818760394,0.2584945362197663,0.5018355125528297,1.0,3.3029776512086393,M=2
FPC 1,106,125,115,train,20,False,0.799365512460308,0.6788446929765823,-0.2691999695297469,0.727978541936033,0.25116788754029534,0.46024584897475646,1.0,3.328652889579535,M=2
FPC 1,107,126,116,train,20,False,0.8720038436740378,0.7407655459925424,-0.25424503142101496,0.798850298779993,0.26949322148742816,0.5045490784955163,1.0,3.3166838705539705,M=2
FPC 1,108,127,117,train,20,False,1.0272962356110038,0.8541699066642874,-0.4165104780335558,0.8855722483588628,0.27871539801340517,0.589081848189476,0.95,3.355801085531712,M=2
FPC 1,109,128,118,train,20,False,1.0092546690665334,0.8294912869306744,-0.4050075995853235,0.8735738555828024,0.27821813563560405,0.5738561306353176,0.95,3.3867835803329953,M=2
FPC 1,110,129,119,train,20,False,1.0249319648214246,0.8563873403862337,-0.34326899677289635,0.9073017312593935,0.27928109813299107,0.5867818359187817,0.95,3.389884826987982,M=2
FPC 1,111,130,120,train,20,False,1.0184957492985471,0.8477171344170247,-0.2861844350792222,0.9213948772831348,0.2532585176963284,0.5803589264364076,0.95,3.415802502185106,M=2
FPC 1,112,131,121,train,20,False,1.0598796464333566,0.8876112437571211,-0.31255670465500573,0.9491518797629862,0.2528696844114212,0.6096080937168273,0.95,3.424842855781317,M=2
FPC 1,113,132,122,train,20,False,1.0490181554372437,0.8606540613561761,-0.30507368436280147,0.9421144948989654,0.2613660303587329,0.6006601855431098,0.95,3.43521538361907,M=2
FPC 1,114,133,123,train,20,False,1.079463921612045,0.9046691825330221,-0.30421050215780054,0.9697783458447358,0.2545579287055988,0.626368971048621,0.95,3.4082207316160202,M=2
FPC 1,115,134,124,train,20,False,1.0697744880052351,0.8879603556550244,-0.31361570244879067,0.9576267486516646,0.27712043324985225,0.622676120931201,0.95,3.424492599666118,M=2
FPC 1,116,135,125,train,20,False,1.052317484403341,0.854010275829537,-0.31394495665177047,0.9418817836000771,0.28115725817326004,0.6067210264273704,0.95,3.4494164027273655,M=2
FPC 1,117,136,126,train,20,False,1.0596706517572314,0.8743178898030148,-0.31945276511117715,0.946481609783013,0.27906232286622956,0.6149738269230349,0.95,3.457061607390642,M=2
FPC 1,118,137,127,train,20,False,1.0473412443868246,0.8532189823049336,-0.34244929682315584,0.9274221367424714,0.3020868838474348,0.603636927704426,0.95,3.455640004426241,M=2
FPC 1,119,138,128,train,20,False,1.0138060040703303,0.8151639852107724,-0.2143006550520954,0.9439085970451371,0.2897615765955782,0.57490651958619,0.95,3.448332901448012,M=2
FPC 1,120,139,129,train,20,False,0.9427817870013702,0.7459331907692236,-0.07385181238564509,0.933420219464214,0.30323053494029334,0.5271089048057939,0.95,3.438075244277716,M=2
FPC 1,121,140,130,train,20,False,0.9510416340489682,0.7570371285314499,-0.02573860959004093,0.9634282472170742,0.30594067948819337,0.5296261087289162,0.95,3.447720844149589,M=2
FPC 1,122,141,131,train,20,False,0.9566835848080131,0.7676144642570047,-0.014654744903391137,0.9744226586917015,0.3065246988635235,0.5338389932059975,0.95,3.478796692192554,M=2
FPC 1,123,142,132,train,20,False,0.9543252589588057,0.7551033565245382,0.007875448916760841,0.9829954730179459,0.32529442918649726,0.5324242501092651,0.95,3.476640100777149,M=2
FPC 1,124,143,133,train,20,False,0.9588496965946448,0.7623788863784761,0.00141177224425737,0.9844541895976766,0.32581946226982306,0.5358347111022072,0.95,3.466489374786616,M=2
FPC 1,125,144,134,train,20,False,0.9069860255593339,0.7134480743980889,-0.035717564723330764,0.9143619018742388,0.3295968808366159,0.4971333658104638,0.95,3.48438336879015,M=2
FPC 1,126,145,135,train,20,False,0.9084571547033223,0.7179459758612154,-0.004203646757013235,0.9301045092571532,0.33895842115834257,0.4981890225764508,0.95,3.4663938109576704,M=2
FPC 1,127,146,136,train,20,False,0.8439753188866094,0.6652874427366473,0.11827002051936053,0.9221469624323199,0.33900776971687807,0.45702984691527426,0.95,3.46812505081296,M=2
FPC 1,128,147,137,train,20,False,0.6502706622311102,0.562122925852224,0.3258222663182665,0.8125407593894729,0.3243303979672932,0.3761672057695181,1.0,3.451325548142195,M=2
FPC 1,129,148,138,train,20,False,0.6580816045199599,0.5708577610879353,0.3787190803780973,0.8565918546916165,0.3396048926999962,0.37851643070916074,1.0,3.4368057584762575,M=2
FPC 1,130,149,139,train,20,False,0.637211163281524,0.5502421734220404,0.3746821650463631,0.8267442158943207,0.33756142833139363,0.3675983272840436,1.0,3.4250585485994827,M=2
FPC 1,131,150,140,train,20,False,0.6193104160339489,0.5185252893174275,0.3866980215078253,0.8113521640709932,0.3429604413690629,0.3584908083969122,1.0,3.4071797828376296,M=2
FPC 1,132,151,141,train,20,False,0.5306585415729624,0.46354653970727766,0.44844043653543697,0.733089749287903,0.34301857876858605,0.3232460710900826,1.0,3.3991212260723116,M=2
FPC 1,133,152,142,train,20,False,0.5316307120642139,0.4663615369642515,0.4453438971715564,0.7323798068106546,0.3418017164305593,0.3215200938970295,1.0,3.3711496755480765,M=2
FPC 1,134,153,143,train,20,False,0.4622573664895362,0.41097167822411407,0.5416508898773505,0.7005253275566511,0.3591218356193296,0.291639131827927,1.0,3.3699547445774085,M=2
FPC 1,135,154,144,train,20,False,0.4788012848865253,0.42420181576936267,0.5506333943541832,0.7328129021150178,0.3332648651231728,0.29376052513554696,1.0,3.353240803778172,M=2
FPC 1,136,155,145,train,20,False,0.4878725904245547,0.43723481469710795,0.542584161291961,0.7400976366482579,0.3191548366219093,0.2978980624414638,1.0,3.3539348725974554,M=2
FPC 1,137,156,146,train,20,False,0.5149701592031317,0.45503275948145705,0.5293220158595345,0.7701198522553228,0.32744931277418027,0.3067386208907174,1.0,3.3637311689555647,M=2
FPC 1,138,157,147,train,20,False,0.5112502106822607,0.44958113689923557,0.5328626309438302,0.7674487660106224,0.36523281597144047,0.30232942657299094,1.0,3.3884676289558406,M=2
FPC 1,139,158,148,train,20,False,0.4981979028219268,0.42929789347156644,0.5490195544851599,0.7611342003928141,0.39339164493167217,0.2974734426889422,1.0,3.3991884854435925,M=2
FPC 1,140,159,149,train,20,False,0.5343072477096475,0.4596277362384892,0.48471508501281346,0.7636696803339214,0.3712418034173645,0.3136378094557749,1.0,3.383665590137243,M=2
FPC 1,141,160,150,train,20,False,0.5055749031784973,0.4318316596844748,0.49975793524652024,0.7333876639925995,0.3663172423407642,0.30711286339665334,1.0,3.38749747723341,M=2
FPC 1,142,161,151,train,20,False,0.5348483890313128,0.4507730050884472,0.5032259642702037,0.7785552630385445,0.36664844871954,0.32059092570688213,1.0,3.3518582111597057,M=2
FPC 1,143,162,152,train,20,False,0.5347101350179273,0.4484340933689883,0.49195320892068894,0.7696703506701214,0.36111234042105106,0.31985345426226275,1.0,3.35339021936059,M=2
FPC 1,144,163,153,train,20,False,0.5724307299493158,0.4716425905698742,0.5028912255228646,0.8329816281924124,0.3752089676532498,0.3344944070372973,1.0,3.4185187281668186,M=2
FPC 1,145,164,154,train,20,False,0.5753692545470624,0.4748169017701295,0.515908430192723,0.8484399089814264,0.4079685166491621,0.3322481921299603,1.0,3.457111561000347,M=2
FPC 1,146,165,155,train,20,False,0.6042181007817808,0.5023740570465527,0.46284498983799316,0.8458281082829072,0.3978187665414096,0.34214039038905714,1.0,3.5024789378046997,M=2
FPC 1,147,166,156,train,20,False,0.6588777680916621,0.5398501267553696,0.3489735614047348,0.8378065245983526,0.38195552198822585,0.36856239591284234,1.0,3.534355916082859,M=2
FPC 1,148,167,157,train,20,False,0.6536402337819706,0.522132936406158,0.37421003591173363,0.8477400029136086,0.3948151168234579,0.3647436397928731,1.0,3.518421066403389,M=2
FPC 1,149,168,158,train,20,False,0.682792772609031,0.5439969410391937,0.22685751516786623,0.7967046343309272,0.36977692006311147,0.38172286678956235,1.0,3.5107072074711327,M=2
FPC 1,150,169,159,train,20,False,0.7373811096875854,0.5877139800212774,0.15824498148691246,0.8245886407316795,0.3646142786692801,0.4068841089653471,1.0,3.5473192763328556,M=2
FPC 1,151,170,160,train,20,False,0.7842016390056864,0.6455555180930641,0.08824442814086753,0.8426102347968275,0.36434273853370786,0.42942028604970445,1.0,3.58430024817586,M=2
FPC 1,152,171,161,train,20,False,0.7796656819228029,0.6278368737076352,0.05509288272956492,0.822909461698,0.39902343236270327,0.4241712358230004,1.0,3.607870760709047,M=2
FPC 1,153,172,162,train,20,False,0.7931290322763186,0.6514728228693292,0.15511862648137742,0.8852871835985708,0.40256068632343117,0.4336544848161875,1.0,3.6402039788663396,M=2
FPC 1,154,173,163,train,20,False,0.7938326361292257,0.6562672735990395,0.07697813134150144,0.847737025586225,0.3671075650590872,0.43507486304663534,1.0,3.655740583389998,M=2
FPC 1,155,174,164,train,20,False,0.7779311423149284,0.6272185886265116,0.14281785103658273,0.8620705239494785,0.39128732750562645,0.4238930570677992,1.0,3.644177211970091,M=2
FPC 1,156,175,165,train,20,False,0.8033976215965879,0.6544597028704763,0.27841207105398824,0.9703403904874928,0.41689091289702096,0.4400007964218037,1.0,3.615514265298844,M=2
FPC 1,157,176,166,train,20,False,0.7896958996630714,0.6409184578666531,0.28085600395961774,0.9554108102060798,0.4178165758121987,0.43291563332512356,1.0,3.606913937777281,M=2
