componente,t_ini,t_fin,t_centro,bloque,n_ventana,cruza_T0,rmse,mae,r2_local,sd_obs,sd_pred,crps,cobertura,ancho
FPC 1,54,73,63,train,20,False,0.8123920598576417,0.6708769966120982,0.23906990065063916,0.9555017476071144,0.2580747576423864,0.4616814568430076,1.0,3.0879678397625687
FPC 1,55,74,64,train,20,False,0.8223861214634156,0.6773231569081624,0.09669030457407513,0.8877601248896727,0.37296904124619273,0.46028513287674055,1.0,3.165249127522111
FPC 1,56,75,65,train,20,False,0.8742258031793548,0.722811882725083,0.23152488467094612,1.0231679169802037,0.4623376913708096,0.4881130815466096,1.0,3.2324202372878785
FPC 1,57,76,66,train,20,False,0.9010710629873108,0.7583775721098995,0.25504851679284635,1.0711079573695927,0.462902561525272,0.506766128188785,1.0,3.2216704385727644
FPC 1,58,77,67,train,20,False,0.9319559583619293,0.7984174894330784,0.29239785653531813,1.136682088979928,0.5123656047212577,0.5278154990072323,1.0,3.286406723037362
FPC 1,59,78,68,train,20,False,0.9365027112171561,0.8030834131445133,0.2174046661755048,1.0861219966295679,0.5100959965379939,0.5324535978535578,1.0,3.294006469473243
FPC 1,60,79,69,train,20,False,0.9290762155980048,0.788543708668763,0.2570392835341203,1.1058764607489795,0.512371103862088,0.5228103129989752,1.0,3.280661595538258
FPC 1,61,80,70,train,20,False,0.9329799111014788,0.7946992200048978,0.25688171788271763,1.110405277030966,0.5116926429333717,0.5261368261227142,1.0,3.2842995909601447
FPC 1,62,81,71,train,20,False,0.9308847083126819,0.7882735266664507,0.22636398025826965,1.0858397912788826,0.5023722345727877,0.5252494641299358,1.0,3.319807673022151
FPC 1,63,82,72,train,20,False,0.9341691129512263,0.7935840345998794,0.18246463684743175,1.060011135122284,0.508447200427452,0.529890232996485,1.0,3.3004524428397417
FPC 1,64,83,73,train,20,False,0.9347918785010291,0.7986281216095555,0.19262684269774077,1.0673724149505048,0.5111143219957894,0.5304935970548458,1.0,3.2961828619986777
FPC 1,65,84,74,train,20,False,0.9312428926134254,0.793686203396528,0.19832062393530936,1.067089417516651,0.504880376816627,0.5278914792409191,1.0,3.2988185342401266
FPC 1,66,85,75,train,20,False,0.9407508644875637,0.8096544965820159,0.18895074693377556,1.0717394302819072,0.5053047062973962,0.5366371046852959,1.0,3.3524939607083795
FPC 1,67,86,76,train,20,False,0.978586444539995,0.8346884640817018,0.14676449328991992,1.0869333967704073,0.5040332210568648,0.5601169616883566,1.0,3.338885647505522
FPC 1,68,87,77,train,20,False,0.9872365377471947,0.8613766051129554,0.10162845705531809,1.0686399955520414,0.4963252492988738,0.5712916501198511,1.0,3.35709149800241
FPC 1,69,88,78,train,20,False,1.0426055492283295,0.9208457842146481,-0.044776244349348016,1.046517716340982,0.4976678213338235,0.6184895390688773,0.95,3.35389428935945
FPC 1,70,89,79,train,20,False,0.9750060116633357,0.8463190014925729,-0.05866885834150648,0.972221949511488,0.48475323738658427,0.5736438677055088,0.95,3.317148523554205
FPC 1,71,90,80,train,20,False,0.9962342063651582,0.8838258417133027,0.020411392365711545,1.0327085768177457,0.48601519205402205,0.5890215949224815,0.95,3.2886649244278665
FPC 1,72,91,81,train,20,False,0.9928846201467626,0.8794600424177055,0.1101101738482414,1.0798634950546406,0.49023535666422546,0.5846924354374635,0.95,3.280230912938714
FPC 1,73,92,82,train,20,False,0.9540051476977361,0.8273143521038996,0.1665078284945265,1.072107052565096,0.48234897041334407,0.5510632141829224,0.95,3.3012031105160715
FPC 1,74,93,83,train,20,False,0.9088175413744526,0.7896790263097386,0.2025134115471252,1.044126706427957,0.4826556058847956,0.5197954010196526,0.95,3.2987947824597357
FPC 1,75,94,84,train,20,False,0.8612571396085988,0.73807605748342,0.30823517977220705,1.0624091353317848,0.4312109271186661,0.49015016104829295,0.95,3.225261979103088
FPC 1,76,95,85,train,20,False,0.8004759145431727,0.6685672884283238,0.18457332477059962,0.9094817925619322,0.3345046269301614,0.45588296946525136,0.95,3.145540522038936
FPC 1,77,96,86,train,20,False,0.7669212795057565,0.6178119183896829,0.19010213376443064,0.8743269358418795,0.3453893247022752,0.43209756473912186,0.95,3.1346980474889277
FPC 1,78,97,87,train,20,False,0.7528700484444134,0.6071413720198934,-0.055696782496809094,0.7517762791375502,0.23883258395472917,0.42540508878156597,0.95,3.103279176950455
FPC 1,79,98,88,train,20,False,0.7303619212518617,0.5842001536840542,-0.02833037372572278,0.7389413809681877,0.23872982825800007,0.40814093958251674,0.95,3.10486402630806
FPC 1,80,99,89,train,20,False,0.7352343922619268,0.592768193692042,0.21095977910189156,0.8492087111087328,0.4064575922745128,0.4164619057079576,0.95,3.194325479865074
FPC 1,81,100,90,train,20,False,0.7212308779317678,0.5667226888272635,0.20429439978593833,0.8295380317028306,0.4068327381433874,0.40755866466231633,0.95,3.1909892177581787
FPC 1,82,101,91,train,20,False,0.7213813713910131,0.5671674593669935,0.22069748651365118,0.8383977072462087,0.4059903441870962,0.406109503571736,0.95,3.1590545506775376
FPC 1,83,102,92,train,20,False,0.7302364028037739,0.5761037332035672,0.24218280229448974,0.860635880164489,0.40548550537474654,0.41324391465378846,0.95,3.1921385952830312
FPC 1,84,103,93,train,20,False,0.7391353979435731,0.594692925132355,0.2258673329906613,0.8618952788089272,0.4037257224315731,0.42351468081539345,0.95,3.2302233009040355
FPC 1,85,104,94,train,20,False,0.742854030812815,0.5988538675508351,0.2816802016055652,0.8992547971061156,0.40748048986434193,0.42609305933405084,0.95,3.224657412022352
FPC 1,86,105,95,train,20,False,0.7306467037218302,0.5826469385420215,0.30319921104846703,0.8980309608500594,0.3846643419960882,0.4176446180515547,0.95,3.17421131297946
FPC 1,87,106,96,train,20,False,0.6248139226211781,0.505277388761196,0.3687135264017303,0.8068181393007524,0.3833605730072819,0.36424521384521474,0.95,3.1655908685922625
FPC 1,88,107,97,train,20,False,0.6110034054982773,0.4778872837598603,0.38612163299297675,0.8000933552281941,0.3853445884880484,0.35311654808805815,0.95,3.1505417443811896
FPC 1,89,108,98,train,20,False,0.5115904136625743,0.41951162937900266,0.5002107174120523,0.7424498533905327,0.38269806859834754,0.30766028761593783,1.0,3.163412990421057
FPC 1,90,109,99,train,20,False,0.5103545986211188,0.4140077107029909,0.509935834128408,0.7479692709920834,0.39730910005071995,0.30985032035659105,1.0,3.190912425369024
FPC 1,91,110,100,train,20,False,0.5472582397553806,0.43160618389935,0.5036638507100801,0.7969710631143267,0.40278180922667056,0.3272293761226224,1.0,3.1773999199271197
FPC 1,92,111,101,train,20,False,0.5316033166063163,0.4168344779340189,0.5058004770152689,0.7758445579937148,0.39930509064700237,0.3179659564790705,1.0,3.1940215687453746
FPC 1,93,112,102,train,20,False,0.6038542994789099,0.4714734720899087,0.44931720066309844,0.8348714398048138,0.3993990943564074,0.3524910153318055,1.0,3.1979822136461733
FPC 1,94,113,103,train,20,False,0.5946978981741394,0.4631425369221923,0.4590473612053475,0.8295737075845242,0.4711877866465917,0.35032789290447497,1.0,3.260052519440651
FPC 1,95,114,104,train,20,False,0.5909282277944656,0.4491787720144166,0.4494310042594414,0.8170846613530635,0.4659547093964363,0.346943070655074,1.0,3.2547080752253534
FPC 1,96,115,105,train,20,False,0.6025736261793132,0.474014616587583,0.4293116985323575,0.818368362651561,0.46400436157941544,0.3558877242073163,1.0,3.26180955901742
FPC 1,97,116,106,train,20,False,0.6087941699827719,0.49290463577099886,0.40946921107992196,0.8128069517192483,0.4527193050183151,0.3611508153636035,1.0,3.2652288648486136
FPC 1,98,117,107,train,20,False,0.6182844612653867,0.49900218713941785,0.39156312414432404,0.8132400632198508,0.45576202681631856,0.3654251426889243,1.0,3.270259649306536
FPC 1,99,118,108,train,20,False,0.7743517400467361,0.5812730045327018,0.3919084245262514,1.0188071462504167,0.48106714334234285,0.427650968863321,0.95,3.3189457941055296
FPC 1,100,119,109,train,20,False,0.7679837179566823,0.5679827791641813,0.33460403105233394,0.9659399476554306,0.41897775545272176,0.42392965730263954,0.95,3.287403616011143
FPC 1,101,120,110,train,20,False,0.7689742209564272,0.572340768620248,0.33965115694406145,0.9708748867371177,0.417729901699887,0.4240414309486832,0.95,3.29293326228857
FPC 1,102,121,111,train,20,False,0.7670529183352334,0.5625295946194439,0.32630608288516516,0.9588092405779627,0.4132040204359621,0.42575362606476475,0.95,3.3288574495911596
FPC 1,103,122,112,train,20,False,0.7458439151754447,0.527589506287991,0.3573211580919631,0.9545290432459954,0.457141782641233,0.4146009891217705,0.95,3.3622990520298486
FPC 1,104,123,113,train,20,False,0.7857667485950066,0.5621899648347768,0.31954246053821356,0.9773077189287965,0.4573618524532306,0.43774081584298274,0.95,3.3513071118295192
FPC 1,105,124,114,train,20,False,0.7914030656294825,0.5680217452553874,0.25088933832368354,0.9381298104075299,0.4457592580741744,0.44272389451673166,0.95,3.3761501847207542
FPC 1,106,125,115,train,20,False,0.7978821587162027,0.5783904162651547,0.251188762885859,0.9459992124140713,0.43710098248277285,0.44706724365538875,0.95,3.419029614627361
FPC 1,107,126,116,train,20,False,0.8579485178524219,0.6416573614735505,0.2924086330524803,1.046425135139587,0.44873654245650657,0.4902062444366547,0.9,3.398296293392778
FPC 1,108,127,117,train,20,False,1.0079976759957268,0.7581075792997424,0.24003560312997196,1.1863179584721937,0.4423009848883883,0.5717980306500862,0.85,3.4469760683923965
FPC 1,109,128,118,train,20,False,1.0165302812084571,0.774285198875521,0.22652506346180312,1.1858653919183488,0.45037924684498304,0.5804460892449835,0.85,3.440904370322824
FPC 1,110,129,119,train,20,False,1.0291641039329895,0.8073721530345594,0.2143825462684793,1.1912893678216736,0.44722095236394105,0.5914207118978443,0.85,3.430334251448513
FPC 1,111,130,120,train,20,False,0.9891473963450266,0.7525615137684188,0.15641964101008488,1.1049330898657677,0.4352565665845536,0.5547011276876785,0.85,3.444066031649709
FPC 1,112,131,121,train,20,False,1.0638244818743035,0.8214457289483121,0.050411236635083845,1.1200576959813426,0.43086011833665705,0.609654240973373,0.85,3.455265485569835
FPC 1,113,132,122,train,20,False,1.027735711820385,0.7773790341178628,0.10380184239034662,1.1138266931355174,0.4473543739293564,0.5769862416934209,0.85,3.436247455775738
FPC 1,114,133,123,train,20,False,1.019943731061297,0.7540691040491491,0.140878226086808,1.128982076691973,0.39939054268168933,0.5636599498957365,0.85,3.3670676907896997
FPC 1,115,134,124,train,20,False,1.0622879648835712,0.8194537292061425,0.11171407149093315,1.1563893075116962,0.40228244617047143,0.5975511034714902,0.85,3.423440319150687
FPC 1,116,135,125,train,20,False,1.055862436523834,0.797156339668873,0.12197982032445776,1.1560943753706485,0.41734217350631764,0.595283633803832,0.85,3.47946869045496
FPC 1,117,136,126,train,20,False,1.0530020368683943,0.7864240953119828,0.1328926105715521,1.1601949345294078,0.4164965411630854,0.5918447723014884,0.85,3.482651915550232
FPC 1,118,137,127,train,20,False,1.0304718789331813,0.7508954709979253,0.125565669495996,1.1306045842580064,0.4327941732394859,0.5733835521151351,0.85,3.43772041246295
FPC 1,119,138,128,train,20,False,0.9147893417217149,0.6590808742736837,0.11818989783105793,0.9994745923390599,0.4173581945712095,0.5121164268698454,0.9,3.426198427528143
FPC 1,120,139,129,train,20,False,0.914212270553925,0.6565877119410666,0.12036396461181098,1.0000776858203513,0.42373213678222466,0.5116367799007604,0.9,3.424387348294259
FPC 1,121,140,130,train,20,False,0.924361411743023,0.67811121886865,0.14018027723190252,1.0227660491188555,0.42347933254886755,0.5200610029630027,0.9,3.4228181861341005
FPC 1,122,141,131,train,20,False,0.9243316240336072,0.6775171161159392,0.1478594613679146,1.02733100628036,0.42406322179470907,0.5183033264862812,0.9,3.409256837219001
FPC 1,123,142,132,train,20,False,0.9273683687174502,0.6896717181692057,0.1892686090080551,1.0567006668637193,0.38971812006479384,0.5145411343879517,0.9,3.341626148074865
FPC 1,124,143,133,train,20,False,0.8886137267451285,0.6443454947826115,0.2518531331900664,1.0540416793810201,0.3913030404477262,0.4831890767835952,0.9,3.333150734603405
FPC 1,125,144,134,train,20,False,0.8699737349837422,0.6099500286213626,0.28118258791723094,1.0527737418259047,0.3960324722935789,0.46526268549311434,0.9,3.314511981010437
FPC 1,126,145,135,train,20,False,0.8595580935820977,0.5799708335504397,0.3035972433553652,1.0567766057030838,0.40326434204463135,0.4560845334529394,0.9,3.2699986032396557
FPC 1,127,146,136,train,20,False,0.8033181816830965,0.5278980282543214,0.24255375942136548,0.946999798758858,0.4130411376613117,0.4151235623677144,0.95,3.2944134982675317
FPC 1,128,147,137,train,20,False,0.6074331117207719,0.42318372704117824,0.34161973170754656,0.7680654968030511,0.4020360715661867,0.3359776292379357,1.0,3.267259575650096
FPC 1,129,148,138,train,20,False,0.5904874026484874,0.4023618329207892,0.3813163100352326,0.7702194841087671,0.40407132151501085,0.324292370732945,1.0,3.2614034694433207
FPC 1,130,149,139,train,20,False,0.5700072629364188,0.37691104637015727,0.40198290010771764,0.756243727492818,0.40826617874826837,0.3100182725365508,1.0,3.226037352010608
FPC 1,131,150,140,train,20,False,0.5829470213404887,0.39637290538632264,0.4217801246979134,0.7865399333530257,0.43688976317615286,0.3202684979867092,1.0,3.269314175918698
FPC 1,132,151,141,train,20,False,0.46208227721667455,0.3487109500615847,0.5541235192473877,0.7099867222367144,0.43718837403546695,0.2804108764570854,1.0,3.2735318831354383
FPC 1,133,152,142,train,20,False,0.5246399376251456,0.38723908685662645,0.5196410006581744,0.7766343216392199,0.4274547803410079,0.3060660274138124,1.0,3.2904354888200764
FPC 1,134,153,143,train,20,False,0.5983994247911836,0.44636906157847794,0.5046206760481341,0.8722890619523146,0.43526433364725353,0.34427345062836007,1.0,3.284823062345386
FPC 1,135,154,144,train,20,False,0.5297459854903783,0.40313803056391084,0.4804855947849035,0.7540620326978967,0.41539040904364255,0.3163396136435502,1.0,3.2677505093067887
FPC 1,136,155,145,train,20,False,0.5296102585094701,0.4021433687639801,0.43422275745448025,0.7223902051531739,0.37242085069504854,0.31066670914737665,1.0,3.2241694726794963
FPC 1,137,156,146,train,20,False,0.6224526526078035,0.46710200403987434,0.25138757992734717,0.7381013596459772,0.40361414731930834,0.3466023353318436,1.0,3.2642455524951224
FPC 1,138,157,147,train,20,False,0.6608776135210457,0.5037844360470739,0.15558541308161988,0.737872584902951,0.4340200108842616,0.36678341413364013,1.0,3.328822440132499
FPC 1,139,158,148,train,20,False,0.6644455763729535,0.5101565178795984,0.07749841664005286,0.7097641371995207,0.4463102645975962,0.36836773083640495,1.0,3.336295760348439
FPC 1,140,159,149,train,20,False,0.6779304673847294,0.5323198195924793,-0.15487801644346466,0.6472250122957104,0.40012530319769785,0.3708644215614127,1.0,3.299284890666604
FPC 1,141,160,150,train,20,False,0.711626906613308,0.5581355847493941,-0.15322153839422836,0.6798830049766278,0.40097422251937603,0.3911847282893039,1.0,3.295581803247333
FPC 1,142,161,151,train,20,False,0.7132625295624176,0.5670976254895105,-0.1691624159541334,0.6767841572308049,0.40177054560428105,0.39116041166496995,1.0,3.288260610923171
FPC 1,143,162,152,train,20,False,0.7254649694836032,0.5839375068328487,0.09246370645175916,0.7813086686276784,0.43048908132041125,0.4008093309692476,1.0,3.3502402134984735
FPC 1,144,163,153,train,20,False,0.778950745525162,0.6332370885629965,-0.049360598610400874,0.7801638414393309,0.4992013844027177,0.4297830775052258,1.0,3.4221245657652615
FPC 1,145,164,154,train,20,False,0.778407076752341,0.6278729528392522,-0.04871506390219804,0.7798592357233725,0.4996631077923025,0.4290751552874864,1.0,3.422988260164858
FPC 1,146,165,155,train,20,False,0.7794829649799031,0.6369949208107777,-0.05522246791952656,0.7785254441457633,0.48603635447577187,0.43068229411373693,1.0,3.444358222037554
FPC 1,147,166,156,train,20,False,0.7893585311821723,0.6517547391652003,0.025579156469323072,0.8204256348878736,0.46128303695642514,0.44164079953934465,1.0,3.4643046786636114
FPC 1,148,167,157,train,20,False,0.8124699597962407,0.6832635089198643,0.04842333633611284,0.8545227280010679,0.47255473910870305,0.4599383916156487,1.0,3.441052375212312
FPC 1,149,168,158,train,20,False,0.8118655505095259,0.6813783114853111,0.0491871918519412,0.8542299602092346,0.45666457494647944,0.46016696170699173,1.0,3.4698572188615797
FPC 1,150,169,159,train,20,False,0.8307491162811695,0.7115463142635404,0.03941028578987127,0.8696392229760652,0.44597500584712035,0.474881531590366,1.0,3.4864634504169225
FPC 1,151,170,160,train,20,False,0.8372899570448613,0.7198055255608732,-0.13205541486349404,0.8073841812831671,0.43808402015603554,0.4769874769900956,1.0,3.4416190125793213
FPC 1,152,171,161,train,20,False,0.820491180202865,0.6975609696338134,0.07121894237863602,0.8734849763063665,0.4949194106954651,0.46560841259162267,1.0,3.490390395745635
FPC 1,153,172,162,train,20,False,0.7766202014041926,0.6421421954279185,0.11340622865346794,0.8462224495625255,0.512151177625502,0.43541884447979456,1.0,3.47333680152893
FPC 1,154,173,163,train,20,False,0.7754812595819138,0.6414542827341241,0.15751075849972151,0.8668168052887594,0.49255002867358577,0.430960115034035,1.0,3.5138600995391607
FPC 1,155,174,164,train,20,False,0.7784524841197112,0.6459911624661867,0.18111569667031968,0.8825900620161031,0.5067856492582923,0.4336414026421817,1.0,3.4773425077646976
FPC 1,156,175,165,train,20,False,0.7786950544697814,0.6482223983581306,0.18938249246558514,0.8873554564717072,0.5231496859010258,0.43324220877969033,1.0,3.4608067392557857
FPC 1,157,176,166,train,20,False,0.7162442976865218,0.6020636979085362,0.3145513332127773,0.8875889905864275,0.5208229203130484,0.40363015616821396,1.0,3.4076152882725
FPC 1,158,177,167,train,20,False,0.814417055008105,0.6511701647526908,0.3396747002976961,1.0282674505711702,0.49667728356922863,0.4485373048069903,0.95,3.381369053348899
FPC 1,159,178,168,train,20,False,0.8751367016001689,0.704278313946072,0.3111221541111785,1.081790058410867,0.47828109244285744,0.485716572473169,0.95,3.3508389773219824
FPC 1,160,179,169,train,20,False,0.8944764969910249,0.7247728830940037,0.2933423071181954,1.0916981778402624,0.4788105313695474,0.49869269237777913,0.95,3.3583258990198366
FPC 1,161,180,170,train,20,False,0.8586604212684491,0.6824495705948663,0.2920346891191432,1.0470168073068882,0.479466933187446,0.4724895977388206,0.95,3.356448498442769
FPC 1,162,181,171,train,20,False,0.8639626979577908,0.6954943943572959,0.29284463770732905,1.0540853317051302,0.47948470742478055,0.4765612485521074,0.95,3.354482780471444
FPC 1,163,182,172,train,20,False,0.8657898041219416,0.697714243643235,0.24063514678116982,1.0193549080981317,0.45037680411435815,0.4764636355482841,0.95,3.3081973663717514
FPC 1,164,183,173,train,20,False,0.8186826464598858,0.6500555376806565,0.3460859289893712,1.0387079145964446,0.45106834724129397,0.4557400154730041,0.95,3.299243441149593
FPC 1,165,184,174,train,20,False,0.8217259596552867,0.6646412049274273,0.34652955037874045,1.042922958561776,0.4491912642114209,0.4581879010804418,0.95,3.305039353743196
